compound_id,SMILES
ZINC4594,CC(C)(OCC1=N[N](CC2=CC=CC=C2)C3=C1C=CC=C3)C(O)=O
CHEMBL2107549,CC(C)(OCC1=N[N](CC2=CC=CC=C2)C3=C1C=CC=C3)C(O)=O
ZINC6856,ClC1=CC=C(C=C1)N2CC(=N/C2=O)\N3CCOCC3
CHEMBL2179983,CCOC(=O)C1=CC=CC(=C1)CNC2=CC=C(C=C2)N(C)C(=O)NC3=CC=CC=C3
Z16927049,COc1ccc(CCC(=O)Nc2ccccc2C(=O)OCC(=O)Nc2cccc3nsnc23)cc1
CHEMBL188166,CC(=O)N[C@H](CC1=C[NH]C2=C1C=CC=C2)C(=O)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
ZINC598586,CC(=O)N[C@@H](CC1=C[NH]C2=C1C=CC=C2)C(=O)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
CHEMBL1949980,CC(C)C1=CC=C(NC(=O)C(N(C)C(=O)CC2=C[NH]C3=C2C=CC=C3)C4=CC=CC=C4)C=C1
ZINC901254,CC1=CC=C(C=C1)[S+]([O-])(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl
CHEMBL60718,CC1=CC=C(C=C1)[S+]([O-])(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl
CHEMBL458997,CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=CC=C(C=C3OC)N4CCOCC4
Z95983581,COc1ccc(cc1OC)-c1nn(Cc2ccccc2)cc1C(=O)Nc1cccc(c1)N1CCCC1=O
ZINC11677837,COC1=CC=C(C=C1)[N]2N=C(C(N)=O)C3=C2C(=O)N(CC3)C4=CC=C(C=C4)N5CCCCC5=O
CHEMBL231779,COC1=CC=C(C=C1)[N]2N=C(C(N)=O)C3=C2C(=O)N(CC3)C4=CC=C(C=C4)N5CCCCC5=O
CHEMBL296335,COC1=CC=C(C=C1)N2\N=C3/C(=C\NC4=C3C=CC=C4)C2=O
ZINC101168346,COC1=CC=C(C=C1)N2\N=C3/C(=C\NC4=C3C=CC=C4)C2=O
ZINC83315,N[C@@H](CC1=C[NH]C2=C1C=CC=C2)C(O)=O
CHEMBL54976,N[C@@H](CC1=C[NH]C2=C1C=CC=C2)C(O)=O
Z920743926,O=C(CS(=O)(=O)Nc1ccc(cc1)N1CCCCC1)NCc1ccc(CN2CCCCCC2)cc1
Z112980682,CC(Sc1nnc(CN2CCCCC2)n1-c1ccccc1)C(=O)N1CCN(CC1)c1ccccc1
CHEMBL1800955,COC(=O)N1CCN(CC1)CC2=CC=CC(=C2F)NC(=O)NC3=CN=C(C)C=C3
CHEMBL894,CC(NC(C)(C)C)C(=O)C1=CC=CC(=C1)Cl
ZINC72317473,COC1=C(C=NC=C1)C(=O)NC(=O)NC2=CC=C(C3=CC=CC=C3)C(=C2)C(F)(F)F
ZINC95930187,CC1=NC=CC(=C1)C2=NC=C(CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4)C=C2C
CHEMBL3188386,CC1=NC=CC(=C1)C2=NC=C(CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4)C=C2C
Z1497248312,CCOC(=O)c1cn[nH]c1S(=O)(=O)NCCNc1ncc(Cl)cc1Cl
ZINC57494,O=S(=O)(Nc1nc(C)cc(C)n1)c2ccc(N)cc2
CHEMBL446,O=S(=O)(Nc1nc(C)cc(C)n1)c2ccc(N)cc2
CHEMBL2052019,CCN(C1=CC=CC=C1)C2=CC(=[N+](C)C(=N2)C)NC
ZINC57412,Cc1cc(nc(n1)n2nc(C)cc2OC)OC
CHEMBL1411693,Cc1cc(nc(n1)n2nc(C)cc2OC)OC
ZINC42475,COC1=CC=C(C=C1)C=C(C#N)C#N
CHEMBL1256817,Cl.Clc1ccc(cc1)Cn3c4ccccc4nc3CN2CCCC2
CHEMBL1407943,ClC1=CC=C(C[N]2C(=NC3=C2C=CC=C3)CN4CCCC4)C=C1
ZINC57260,ClC1=CC=C(C[N]2C(=NC3=C2C=CC=C3)CN4CCCC4)C=C1
CHEMBL34234,CCO[P](=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=C(Br)C=C2)C#N)OCC
ZINC1552570,CCO[P](=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=C(Br)C=C2)C#N)OCC
ZINC37868487,CC(/O)=C(C#N)/C(=O)NC1=C(Br)C=CC(=C1)Br
ZINC34042470,COC1=CC=C(C=C1)C/2=C/C3=C(C(=O)N2C)C(=NO3)C4=CC=NC=C4
CHEMBL593489,COC1=CC=C(C=C1)C/2=C/C3=C(C(=O)N2C)C(=NO3)C4=CC=NC=C4
ZINC68107504,COC1=CC=C(C=C1)C2=C([N](CC3=CC=C(C=C3)C(N)=O)C(=N2)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=CC=C(OC)C=C5
CHEMBL408867,COC1=C(OC)C=C(CCN2CCN(CCCC3=CC=CC=C3)CC2)C=C1
CHEMBL389433,ClC1=CC=CC(=C1)C([N]2C=CN=C2)C3=CC=C4N=C[NH]C4=C3
CHEMBL311228,CC(C)[N]1C=NC2=C1N=C(NCCO)N=C2NC3=CC=CC(=C3)Cl
ZINC2391782,CC(C)[N]1C=NC2=C1N=C(NCCO)N=C2NC3=CC=CC(=C3)Cl
Z3547622507,C[C@@H]1CCC[C@H](C2OCCO2)N1S(=O)(=O)c1ccc(C#N)nc1
49911202,N#Cc1ccc(cn1)N1CCCOCC1
ZINC169748244,OB1OCC2=CC(=CC=C12)OC3=CC=C(C=C3)C#N
CHEMBL1078685,[N]#[C]C1=NC=CC(=C1)C2=N[NH]C(=N2)C3=CC=NC=C3
ZINC13536586,[N]#[C]C1=NC=CC(=C1)C2=N[NH]C(=N2)C3=CC=NC=C3
ZINC2577904,ClC1=C2C=CC3=CC=CC=C3C2=CC=N1
CHEMBL488803,ClC1=CC(=C(OC2=CC=C(OC3=C(Cl)C=C(Cl)C=N3)C=C2)N=C1)Cl
ZINC1751810,ClC1=CC(=C(OC2=CC=C(OC3=C(Cl)C=C(Cl)C=N3)C=C2)N=C1)Cl
CHEMBL2164544,[F]C1=CC(=CC(=C1)C2=NC(=NO2)C3=NC=CC=C3)[C]#[N]
ZINC95554357,[F]C1=CC(=CC(=C1)C2=NC(=NO2)C3=NC=CC=C3)[C]#[N]
CHEMBL4303606,CC(C)(O)C1=C(F)C2=NC=C([N]2C=C1)C3=CC=C(F)C(=C3)C4=CC=C(F)C=C4C#N
CHEMBL4303622,NC1=NC(=C(SC#N)C=C1SC#N)N
ZINC100765996,BrC1=CC2=C(C=C1)\N=C(/CC(=O)N2)C3=CC=NC(=C3)C#N
CHEMBL108425,BrC1=CC=C(CN([N]2C=NN=C2)C3=CC=C(C=C3)C#N)C=C1
ZINC598425,BrC1=CC=C(CN([N]2C=NN=C2)C3=CC=C(C=C3)C#N)C=C1
CHEMBL372303,CN(C)CC(=O)NC1=CC2=C(NC(=O)C3=CC=CC=C23)C=C1
Z2094922462,Cc1noc(n1)C1CCCCN1C(=O)CCN1C(=O)C2C3CCC(O3)C2C1=O
Z131742602,COc1ccc(cc1)C1CCCCCN1C(=O)C1CCN(CC1)S(=O)(=O)c1ccc2CCCc2c1
CHEMBL132752,CC(O)(C(CC1=CC=C(Cl)C=C1)[N]2C=NC=N2)C3=CC=CC=C3
ZINC43208642,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)NC2=CC=CC=C2C3=C1C=CC=C3
CHEMBL4297422,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)NC2=CC=CC=C2C3=C1C=CC=C3
CHEMBL2138161,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)NC1C(=O)NC2=CC=CC=C2C3=CC=CC=C13
Z126226226,COc1ccc(Cn2nnnc2SCC(=O)Nc2ccccc2C(=O)NC2CCCC2)cc1
ZINC1538900,COC1=CC(=CC=C1)[C@@H](C)NCCCC2=CC=CC=C2Cl
CHEMBL292376,COC1=CC(=CC=C1)[C@@H](C)NCCCC2=CC=CC=C2Cl
CHEMBL1256478,Cl.OC(CNC(C)(C)C)c1ccccc1Cl
ZINC388241,COc1cc(cc(OC)c1)OC
CHEMBL353581,ONC(=O)CCCCCCC(=O)NC1=CC=CN=C1
CHEMBL319144,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O
ZINC3803518,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O
ZINC1482010,O=S(N)(=O)c1cc(ccc1Cl)S(N)(=O)=O
CHEMBL1865258,O=S(N)(=O)c1cc(ccc1Cl)S(N)(=O)=O
CHEMBL282093,NS(=O)(=O)C1=CC=C(C=C1)N2N=C(C=C2C3=CC=C(Cl)C=C3)C(F)(F)F
ZINC43195792,OC(=O)C1=CC2=C(C=C1)C3=C(N=CN=C3)C(=N2)NC4=CC=CC(=C4)C#C
CHEMBL1682283,OC(=O)C1=CC2=C(C=C1)C3=C(N=CN=C3)C(=N2)NC4=CC=CC(=C4)C#C
ZINC33295958,ClC1=CC\2=C(NC(=O)\C(=C2N[C@@H]3CN4CCC3CC4)C5=NC6=C([NH]5)C=CC=C6)C=C1
CHEMBL2059865,CC1=CC=C(C=C1NC(=O)C2=CC=C(OCC3=CC=CC=N3)C=C2)C4=NC=C[NH]4
ZINC59223284,CC1=CC=C(C=C1NC(=O)C2=CC=C(OCC3=CC=CC=N3)C=C2)C4=NC=C[NH]4
24425568,CCC(Sc1nc2ccccc2c(=O)n1CCn1c(SC(CC)C(=O)Nc2ccc(Cl)cc2)nc2ccccc2c1=O)C(=O)Nc1ccc(Cl)cc1
ZINC3956919,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O
CHEMBL264374,O=C(NCCc1ccc(OC(C)(C)C(=O)O)cc1)c2ccc(Cl)cc2
ZINC3956919,O=C(NCCc1ccc(OC(C)(C)C(=O)O)cc1)c2ccc(Cl)cc2
CHEMBL1531134,Fc1ccc(cc1)C(=O)CCCN2CCC(C)CC2
ZINC1672,Fc1ccc(cc1)C(=O)CCCN2CCC(C)CC2
ZINC000020533477,Cn1c2nc(CN3CCN(CC3)C(=O)c3ccco3)n(CCCc3ccccc3)c2c(=O)n(C)c1=O
ZINC95616601,COC1=CC2=NC(=NC(=C2C=C1OC)N)N3CCN(CC3)C(=O)C4=CC=CO4
11765783,COc1ccccc1NC(=O)CN(Cc1ccco1)C(=O)c1cccc(S(=O)(=O)N2CCCC2)c1
7032105,CCc1cccc(NC(=O)N(CC(=O)N(Cc2ccc3c(c2)OCO3)Cc2cccs2)CC2CCCO2)c1
CHEMBL1200709,CCN(C(=O)\C=C\C)C1=CC=CC=C1C
CHEMBL3183440,CCN(C(=O)C=CC)c1ccccc1C
ZINC8960,CN(C)CC(=O)NC1=CC2=C(NC(=O)C3=CC=CC=C23)C=C1
CHEMBL2104807,O=C(OC)C3=CNc2cc(OCc1ccccc1)c(CCCC)cc2C3=O
CHEMBL1624037,CCOC(=O)N1CCC(CC1)NCCNC(=O)C2=C(C)C=CC=C2
ZINC64696513,CCOC(=O)N1CCC(CC1)NCCNC(=O)C2=C(C)C=CC=C2
ZINC68245534,CCOC(=O)N1CCC(CC1)N2CCC[C@H](C2)NC(=O)C3=C(C)C=CC=C3
ZINC247654071,O=C(N[C@@H]1CC[C@H](CC1)CCN2CCC3=C(C2)C=CC(=C3)C#N)C4=C5C=CC=CC5=NC=C4
Z71440505,COc1cccc(c1)-c1nn(Cc2ccccc2)cc1C(=O)NCCCN1CCCC1=O
ZINC44559762,OC(=O)C1=C(NC(=O)N2CCC(CC2)C3=C(C=CC=C3)C(F)(F)F)C=CC=C1
CHEMBL1230001,OC(=O)C1=C(NC(=O)N2CCC(CC2)C3=C(C=CC=C3)C(F)(F)F)C=CC=C1
ZINC43208643,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)CC(C)C
ZINC27647189,O=C(NC1=CC=CC=C1)N2CCC(CC2)CC3=CC4=CC=CC=C4N=C3
CHEMBL305187,OC(C(C)N1CCC(CC1)Cc2ccccc2)c3ccc(O)cc3
ZINC147144800,OC(=O)C1=CC=C(CN2CCC(CC2)CN[C@@H]3C[C@H]3C4=CC=CC=C4)C=C1
CHEMBL3786182,OC(=O)C1=CC=C(CN2CCC(CC2)CN[C@@H]3C[C@H]3C4=CC=CC=C4)C=C1
ZINC3820131,CC(C)CN1CCC(CC1)CNC(=O)C2=CC(=C(N)[N]3C=C(C)N=C23)Cl
ZINC19606670,ClC1=CC=C(C=C1)C(=O)NCCN2CCOCC2
26174112,[H]/C(C1=CN(C2=CC=CC=C2)N=C1C1=CC2=CC=CC=C2OC1=O)=C1/N=C(C2=CC=C(OC)C=C2)OC1=O
30537814,CCOC(=O)C1CCN(C(=O)CCN(CC(C)C)C(=O)c2cc(-c3cccc(OC)c3)on2)CC1
CHEMBL93403,COC1=CC=CC(=C1)C(=O)NCCN2CCN(CC2)C3=CC=C(Cl)C=C3
ZINC14982453,COC1=CC(=CC(=C1)NC(=O)C2=CC=C(O2)C3=CC=C(Cl)C=C3)OC
CHEMBL250699,COC1=CC(=CC(=C1)NC(=O)C2=CC=C(O2)C3=CC=C(Cl)C=C3)OC
CHEMBL24983,Cl\C1=C(/Cl)C2=C(C=CC=C2)C(=O)O1
ZINC388510,Cl\C1=C(/Cl)C2=C(C=CC=C2)C(=O)O1
CHEMBL268868,O=C1NC(=O)C2=C1C=C(NC3=CC=CC=C3)C(=C2)NC4=CC=CC=C4
ZINC95911067,CN1CCN(CC1)C(=O)C2=C(Cl)C=C(NC3=NC(=CC=N3)C4=CC=CS4)C=C2
17179139,Cc1noc(C)c1S(=O)(=O)N1CCN(CC1)C(=O)CCn1nc(oc1=O)-c1cccs1
Z66779038,CN(C)S(=O)(=O)c1ccc(N2CCCCC2)c(c1)C(=O)OCc1coc(n1)-c1cccs1
ZINC2540738,CCCCC1=C([NH]C2=NC=CN=C12)C3=CC=C(OC)C=C3
CHEMBL306498,CCCCC1=C([NH]C2=NC=CN=C12)C3=CC=C(OC)C=C3
CHEMBL1672354,O[C@@](CC1=NC(=C[NH]1)CC2(CC2)C(F)(F)F)(C3=CC=C(C=C3)[N]4C=CC=N4)C(F)(F)F
CHEMBL1451277,CS(=O)(=O)O.CNCCc1ccccn1
ZINC95705076,CCCCC[N]1C=C(C(=O)OC2=C3N=CC=CC3=CC=C2)C4=C1C=CC=C4
CHEMBL53366,CC1=NC=C[N]1CCC(C(N)=O)(C2=CC=CC=C2)C3=CC=CC=C3
CHEMBL164747,OC1=CC=C(C[N]2C=CN=C2S)C=C1
ZINC2568051,OC1=CC=C(C[N]2C=CN=C2S)C=C1
CHEMBL24510,CCCCC1=CC=C(N=C1)C(O)=O
CHEMBL542541,Cl.NNc2nncc1ccccc12
CHEMBL276832,NNC1=C2C=CC=CC2=CN=N1
ZINC4426660,O=C(CC1=CC=CC=C1)NC2=NN=C(CCSCCC3=NN=C(NC(=O)CC4=CC=CC=C4)S3)S2
CHEMBL2042272,COC(=O)[C@@H](N1CCC\2SC(=O)\C=C2C1)C3=C(Cl)C=CC=C3
ZINC34781704,COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C3=C(Cl)C=CC=C3
CHEMBL2103822,CCC(=O)NC[C@@H]1C[C@H]1C2=C3CCOC3=CC=C2
ZINC4392649,CCC(=O)NC[C@@H]1C[C@H]1C2=C3CCOC3=CC=C2
CHEMBL1947204,FC1=CC(=CC=C1)COC2=CC=C(NC3=C4C=C(NC(=O)C=C)C=CC4=NC=N3)C=C2Cl
ZINC52509434,FC1=CC(=CC=C1)COC2=CC=C(NC3=C4C=C(NC(=O)C=C)C=CC4=NC=N3)C=C2Cl
ZINC4148260,CC1=CC(Cl)=CC=C1OCCCC(=O)NO
CHEMBL1526649,CC1=CC(=CC=C1OCCCC(=O)NO)Cl
ZINC4148260,CC1=CC(=CC=C1OCCCC(=O)NO)Cl
ZINC9227024,CNC(=O)C1=CC2=C([NH]C3=C2C=CC=C3)C=N1
Z166947358,COc1ccc(CCN(C(=O)c2ccoc2)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)cc1OC
CHEMBL7318,COC1=CC=C2[NH]C(=C(CCN(C)C)C2=C1)C3=CC=CC=C3
ZINC13805807,COC1=CC=C2[NH]C(=C(CCN(C)C)C2=C1)C3=CC=CC=C3
CHEMBL2092942,C[C@@H](NCC1=CC2=C([NH]1)C=CC=C2)C3=C4C=CC=CC4=CC=C3
ZINC1494434,C[C@@H](NCC1=CC2=C([NH]1)C=CC=C2)C3=C4C=CC=CC4=CC=C3
CHEMBL1801356,C[C@@H](NCC1=CC2=C([NH]1)C=CC=C2)C3=C4C=CC=CC4=CC=C3
ZINC1544569,CON(C)C(=O)[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)C2=CC3=CC(=CC=C3[NH]2)Cl
CHEMBL4170596,CC1=CC=C(NC(=O)NCC2=CC3=C(C=C2)C(=O)N(C3)C4CCC(=O)NC4=O)C=C1Cl
CHEMBL4303573,ClC1=CC=C(OCC(=O)NC2CCC(CC2)NC(=O)COC3=CC=C(Cl)C=C3)C=C1
ZINC671772,ClC1=CC=C(OCC(=O)NC2CCC(CC2)NC(=O)COC3=CC=C(Cl)C=C3)C=C1
ZINC100081898,ClC1=CC=C(OCC(=O)NC2CCC(CC2)NC(=O)COC3=CC=C(Cl)C=C3)C=C1
CHEMBL3986239,CC(C)(C)C[C@H]1N[C@H]([C@H](C2=CC=CC(=C2F)Cl)[C@@]13C(=O)NC4=C3C=CC(=C4)Cl)C(=O)N[C@H]5CC[C@H](O)CC5
48947857,CCN(C(=O)COC(=O)c1ccccc1OCc1cccc(C)c1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
CHEMBL258721,CC(C)C1=N[N](C\2=C1C(=O)N\C(=N2)CC3=CC=C(OCCO)C=C3)C4=C(Cl)C=CC=C4Cl
ZINC29056064,CC(C)C1=N[N](C\2=C1C(=O)N\C(=N2)CC3=CC=C(OCCO)C=C3)C4=C(Cl)C=CC=C4Cl
CHEMBL2106603,O=C4c1ccccc1C(Nc3ccc(OCCN2CCCCC2)cc3)N4CC
CHEMBL1483877,CCOc1ccccc1C(N)=O
ZINC1384,CCOc1ccccc1C(N)=O
ZINC14806912,CC(=O)O/N=C/1C(=O)N(CC2=CC(=CC=C2Cl)Cl)C3=CC=C(Cl)C=C13
CHEMBL90983,COC1=C(OC)C=C(C[C@H](C)[C@H](C)CC2=CC(=C(OC)C=C2)OC)C=C1
ZINC16953163,COC1=C(OC)C=C(C[C@H](C)[C@H](C)CC2=CC(=C(OC)C=C2)OC)C=C1
CHEMBL1329438,COC1=C(OC)C=C(CCN(C)CCC2=CC(=C(OC)C=C2)OC)C=C1
CHEMBL345686,CC1=CC(=CC=C1)NC(=O)NC2\N=C(\C3=CC=CC=C3)C4=CC=CC=C4N(CC(=O)C5=C(C)C=CC=C5)C2=O
CHEMBL334830,FC1=CC(=CC=C1CN2C(=O)C3=CC=C[N]3[C@@]4(CC(=O)NC4=O)C2=O)Br
ZINC598422,FC1=CC(=CC=C1CN2C(=O)C3=CC=C[N]3[C@@]4(CC(=O)NC4=O)C2=O)Br
ZINC38698888,O=C1NC2=C(C=C(C=C2)C#N)/C1=C/3N\C=C(CN4CCOCC4)/C=C3
CHEMBL3402762,CN1CCC(CC1)COC2=CN=C(N=C2)C3=CC(=CC=C3)CN4/N=C(\C=C/C4=O)C5=CC(=CC=C5)C#N
ZINC3872521,CCOC1=CC\2=C(NC(C)(C)\C=C2C)C=C1
CHEMBL172064,CCOC1=CC\2=C(NC(C)(C)\C=C2C)C=C1
CHEMBL1276127,O=C1NC2=C(C=CC=C2)/C1=C3/NC4=C(C=CC=C4)C3=O
ZINC490,COC(=O)C1=C(O)C=CC=C1
CHEMBL108545,COC(=O)C1=C(O)C=CC=C1
CHEMBL507122,BrC1=CC2=C(OC\C3=N\OC(=O)N23)C=C1
ZINC7253,BrC1=CC2=C(OC\C3=N\OC(=O)N23)C=C1
ZINC1571580,O[C@@H]1CCCN[C@H]1CC(=O)CN2\C=N/C3=C(C=CC=C3)C2=O
CHEMBL479432,O[C@@H]1CCCN[C@H]1CC(=O)CN2\C=N/C3=C(C=CC=C3)C2=O
Z4448567384,O=C(Cn1cnc2ccccc2c1=O)N1CCCCC1CC[C@H]1CCCN1
ZINC1051386,CCOC1=C(C=C(Cl)C(C)=C1)S(=O)(=O)N2C=NC3=C2C=CC=C3
CHEMBL1445153,CCOC1=C(C=C(Cl)C(C)=C1)S(=O)(=O)N2C=NC3=C2C=CC=C3
CHEMBL2070615,CCNC(=O)NC1=NC=C(S1)C2=NC(=NC(=C2)C3=C(C)C=C(OC)C=C3C)C4=CN=CC=N4
ZINC13986658,CC[C@H](NC1=C2N=C[NH]C2=NC=N1)C/3=N/C4=C(C(=CC=C4)F)C(=O)N3C5=CC=CC=C5
CHEMBL2216870,CC[C@H](NC1=C2N=C[NH]C2=NC=N1)C/3=N/C4=C(C(=CC=C4)F)C(=O)N3C5=CC=CC=C5
CHEMBL4303596,C[C@H](NC1=C2N=C[NH]C2=NC=N1)C3=CC4=CC=C(F)C=C4N=C3C5=NC=CC=C5
ZINC88346058,C[C@H](NC1=C2N=C[NH]C2=NC=N1)C/3=C/C4=C(C(=CC=C4)Cl)C(=O)N3C5=CC=CC=C5
CHEMBL3039502,C[C@H](NC1=C2N=C[NH]C2=NC=N1)C/3=C/C4=C(C(=CC=C4)Cl)C(=O)N3C5=CC=CC=C5
ZINC5425464,NC1=NC(=C2N=C[NH]C2=N1)OCC3=CC=CC=C3
CHEMBL1017,CCCC1=NC2=C(C=C(C=C2C)C3=NC4=CC=CC=C4[N]3C)[N]1CC5=CC=C(C=C5)C6=CC=CC=C6C(O)=O
CHEMBL1017,O=C(O)c1ccccc1c2ccc(cc2)Cn3c4cc(cc(C)c4nc3CCC)c6nc5ccccc5n6C
ZINC1530886,O=C(O)c1ccccc1c2ccc(cc2)Cn3c4cc(cc(C)c4nc3CCC)c6nc5ccccc5n6C
CHEMBL1256141,CNC(=O)C1=CC2=C([NH]C3=C2C=CC=C3)C=N1
CHEMBL429711,CNC(=O)C1=CC2=C([NH]C3=C2C=CC=C3)C=N1
ZINC14960644,COC1=CC(=CC=C1)C2=CC=C(NC(=O)/C3=C(/CCC3)C(O)=O)C(=C2)F
CHEMBL197194,COC1=CC(=CC=C1)C2=CC=C(NC(=O)/C3=C(/CCC3)C(O)=O)C(=C2)F
CHEMBL2106179,O=C([C@H]1CCC(=O)N1)N2CCCCC2
CHEMBL1190711,COC1=CC=C(C=C1OC)C2=CC3=NC=C[N]3C(=N2)NC4=NC=CC=C4C(N)=O
ZINC3817793,COC1=CC=C(C=C1OC)C2=CC3=NC=C[N]3C(=N2)NC4=NC=CC=C4C(N)=O
CHEMBL1242100,COC1=CC=C(C=C1OC)C2=CC3=NC=C[N]3C(=N2)NC4=NC=CC=C4C(N)=O
ZINC19632834,CN1CCN(CC1)C(=O)O[C@H]4c2nccnc2C(=O)N4c3ccc(Cl)cn3
CHEMBL1522,CN1CCN(CC1)C(=O)O[C@H]4c2nccnc2C(=O)N4c3ccc(Cl)cn3
CHEMBL572878,CN1CCN(CC1)C2=CC(=NC(=N2)SC3=CC=C(NC(=O)C4CC4)C=C3)NC5=CC(=N[NH]5)C
11817140,Cc1noc(C)c1S(=O)(=O)N1CCN(CC1)C(=O)CCCn1cnc2n(C)c(=O)n(C)c(=O)c12
Z117925476,Cc1noc(C)c1S(=O)(=O)N1CCC(CC1)C(=O)NC(CN1CCOCC1)c1ccc(C)cc1
CHEMBL246078,[O-][S+](=O)(N1CCOC2=C(C=CC=C12)N3CCNCC3)C4=C(F)C=CC=C4
ZINC28948453,[O-][S+](=O)(N1CCOC2=C(C=CC=C12)N3CCNCC3)C4=C(F)C=CC=C4
CHEMBL3916717,CC(C)[N]1C=NN=C1C2=CC=CC(=N2)NC(=O)C3=CC(=C(C)C=C3F)[N]4C=NC(=C4)C5CC5
Z52058350,CN(C)S(=O)(=O)c1ccc(N2CCCC2)c(c1)C(=O)Nc1cccc(c1)-c1csc(C)n1
43713729,CCCCn1c(SCC(=O)NNC(=O)c2ccccc2)nc2cc(S(=O)(=O)N(C)C)ccc21
ZINC538194,CC/1=C(CCN2CCC(CC2)C(=O)C3=CC=C(F)C=C3)/C(=O)N4\C=C/C=C\C4=N1
Z4911889571,Cc1nc(CCNC(=O)CC2(C)CCS(=O)(=O)N2)n[nH]1
ZINC3976476,CCC(CC)CC1(CCCCC1)C(=O)NC2=C(SC(=O)C(C)C)C=CC=C2
CHEMBL313006,CCC(CC)CC1(CCCCC1)C(=O)NC2=C(SC(=O)C(C)C)C=CC=C2
Z92056976,Cc1cc(no1)-n1c(C)cc(C(=O)CSc2nnc(o2)C2COc3ccccc3O2)c1C
CHEMBL347695,CC[N]1C=CN=C1CC2COC3=C(O2)C=CC=C3
Z4912263843,CCCN(CC1COc2ccccc2O1)S(=O)(=O)c1cc(C)co1
1731220,CCOc1ccc(N(CC(=O)Nc2c(CC)cccc2CC)S(=O)(=O)c2ccc(OC)c(OC)c2)cc1
Z96583628,COc1ccc(cc1NC(=O)Cn1nnc(n1)-c1ccccc1C)S(=O)(=O)N1CCCCCC1
CHEMBL1410015,CC1=CC(=C(C)[N]1C2=CC=C(F)C=C2)C(=O)CN3CCCC3
ZINC38235,CC1=CC(=C(C)[N]1C2=CC=C(F)C=C2)C(=O)CN3CCCC3
ZINC3821234,FC1=CC=C(CC/2=N/NC(=O)C3=C2C=CC=C3)C=C1C(=O)N4CCCNCC4
Z19221988,CN(CC(=O)Nc1ccc(C)cc1)C(=O)CSc1nnc(-c2ccccc2)c(n1)-c1ccccc1
CHEMBL2333944,CC1=CC=C2NC(=O)C(=C(\C3=CC=CC=C3)C2=C1)\C4=N\N(C(C4)C5=CC=C(Br)C=C5)C(=O)CCC(O)=O
CHEMBL1565276,N[S+]([O-])(=O)C1=CC=C(C=C1)N2\N=C(/CC2C3=CC=CC=C3)C4=CC=CC=C4
31698708,COc1cccc(C2=NN(C(=O)CN(CC[NH+]3CCOCC3)C(=O)CC(C)(C)C)C(c3ccccc3Cl)C2)c1
Z4911876178,Cc1oc2ccccc2c1CNC(=O)NCc1cn(C2CC2)c(=O)[nH]c1=O
PV-001965595832,Cc1oc2ccccc2c1CNC(=O)NCc1cn(C2CC2)c(=O)[nH]c1=O
ZINC205775084,COC1=CC=C(Cl)C=C1\C2=C\C(=O)NC(=S)N2CC(N)=O
ZINC6700483,O=C(NC1=CC2=C([NH]N=C2)C=C1)C3CCC3
CHEMBL1577316,O=C(NC1=CC=C2NN=CC2=C1)C3CCC3
CHEMBL15841,Oc1ccc(cc1)C(=O)OCC
CHEMBL278172,Nc1ccc(cc1)C(=O)OCC
ZINC12358719,Nc1ccc(cc1)C(=O)OCC
Z126254100,CCCn1c(CSc2nnnn2C2CCCC2)nc2cc(ccc12)S(=O)(=O)N1CCOCC1
Z152084632,CCn1c(CSc2nnnn2Cc2ccccc2)nc2cc(ccc12)S(=O)(=O)N1CCOCC1
Z25096291,CCn1c(CSc2nnnn2-c2ccc(O)cc2)nc2cc(ccc12)S(=O)(=O)N1CCCCC1
CHEMBL13790,NC(=N)NC(=N)NC1=CC=CC(=C1)Cl
ZINC3875342,CCCc1cc2OCOc2cc1COCCOCCOCCCC
