Reference,Set,SetID,Mineral,Mineral_formula,Mineral_source,Temp,Electrolyte1,Electrolyte1_val,Electrolyte1_SD,Electrolyte1_units,Electrolyte2,Electrolyte2_val,Electrolyte2_SD,Electrolyte2_units,Electrolyte3,Electrolyte3_val,Electrolyte3_SD,Electrolyte3_units,Electrolyte4,Electrolyte4_val,Electrolyte4_SD,Electrolyte4_units,Electrolyte5,Electrolyte5_val,Electrolyte5_SD,Electrolyte5_units,Electrolyte6,Electrolyte6_val,Electrolyte6_SD,Electrolyte6_units,Electrolyte7,Electrolyte7_val,Electrolyte7_SD,Electrolyte7_units,pH,pH_SD,Sorbate,Sorbate_val,Sorbate_SD,Sorbate_units,Aq_val,Aq_SD,Aq_units,Sorbed_val,Sorbed_SD,Sorbed_units,SurfCharge_val,SurfCharge_SD,SurfCharge_units,Mineral_val,Mineral_SD,Mineral_units,MineralSA,MineralSA_SD,MineralSA_units,Mineralsites,Mineralsites_SD,Mineralsites_units,CEC,CEC_SD,CEC_units,Gas1,Gas1_val,Gas1_SD,Gas1_units,Gas2,Gas2_val,Gas2_SD,Gas2_units,Gas3,Gas3_val,Gas3_SD,Gas3_units,X_axis,X_val,X_SD,X_units,Y_axis,Y_val,Y_SD,Y_units
nf10,nf10_f2aa,20,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,Cl(-1),0.01,5.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.99856,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,2.08E-06,2.08E-07,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2aa,21,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,Cl(-1),0.01,5.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33046,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-8.90E-06,-8.90E-07,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2aa,22,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,Cl(-1),0.01,5.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.60967,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-1.93E-05,-1.93E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2aa,23,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,Cl(-1),0.01,5.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.80987,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-2.90E-05,-2.90E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2aa,24,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,Cl(-1),0.01,5.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.98372,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-3.75E-05,-3.75E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2aa,25,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,Cl(-1),0.01,5.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12069,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-4.61E-05,-4.61E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2aa,26,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,Cl(-1),0.01,5.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23132,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-5.40E-05,-5.40E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2aa,27,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,Cl(-1),0.01,5.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42098,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-6.80E-05,-6.80E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,1,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13697,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000246231,2.46E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,2,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38985,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000235262,2.35E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,3,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5637,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000226735,2.27E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,4,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75862,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000214557,2.15E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,5,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00623,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000198726,1.99E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,6,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13793,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000189595,1.90E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,7,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28017,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000179854,1.80E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,8,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43822,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000169505,1.70E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,9,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.591,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000158547,1.59E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,10,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76485,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000146979,1.47E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,11,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92816,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000135413,1.35E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,12,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11782,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000123844,1.24E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,13,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30747,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000111668,1.12E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,14,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52347,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,9.95E-05,9.95E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,15,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72893,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,8.73E-05,8.73E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,16,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0819,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,6.36E-05,6.36E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,17,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.20833,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,5.08E-05,5.08E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,18,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.52443,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,2.70E-05,2.70E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,19,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71408,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,1.61E-05,1.61E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,20,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.97222,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,2.69E-06,2.69E-07,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,21,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21983,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-8.28E-06,-8.28E-07,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,22,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44109,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-1.92E-05,-1.92E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,23,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63075,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-3.02E-05,-3.02E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,24,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78879,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-3.99E-05,-3.99E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,25,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9205,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-4.97E-05,-4.97E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,26,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0364,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-5.82E-05,-5.82E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,27,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23659,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-7.53E-05,-7.53E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ab,28,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,Cl(-1),0.05,0.0025,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3999,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-8.99E-05,-8.99E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ac,1,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,Cl(-1),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02107,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000263262,2.63E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ac,2,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,Cl(-1),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21073,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000255948,2.56E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ac,3,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,Cl(-1),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32663,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000249857,2.50E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ac,4,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,Cl(-1),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47941,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000242547,2.43E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ac,5,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,Cl(-1),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66379,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000231585,2.32E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ac,6,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,Cl(-1),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87979,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000217582,2.18E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nf10,nf10_f2ac,7,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,Cl(-1),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1432,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000200534,2.01E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
