Algorithm,app,bwlevel,nodecount,power_cap,runtime,Thread_count,prediction,pred_runtime,Domain,node_count,config_node_count,config_runtime,pred_config_runtime
spr,cg,1,4096,80,37.43,24,[33.02704],33.02704,,171,32,33.6,33.6
spr,f,1,512,64,61.58,16,[63.286644],63.286644,,32,22,46.94,46.94
pak,f,1,512,64,47.44,16,[35.230427],35.230427,,32,32,47.44,47.44
rand,f,1,512,64,62.27,16,[63.14525],63.14525,,32,22,46.94,46.94
spr,f,2,512,64,56.43,16,[52.396664],52.396664,,32,22,46.94,46.94
pak,f,2,512,64,47.04,16,[38.473587],38.473587,,32,26,41.88,41.88
rand,f,2,512,64,59.64,16,[60.635494],60.635494,,32,22,46.94,46.94
spr,f,3,512,64,49.05,16,[43.08136],43.08136,,32,22,46.94,46.94
pak,f,3,512,64,46.05,16,[43.830467],43.830467,,32,22,46.94,46.94
rand,f,3,512,64,51.5,16,[49.51778],49.51778,,32,22,46.94,46.94
spr,f,4,512,64,41.29,16,[36.873314],36.873314,,32,32,41.29,41.29
pak,f,4,512,64,42.38,16,[39.200195],39.200195,,32,26,41.88,41.88
rand,f,4,512,64,42.46,16,[40.459694],40.459694,,32,26,44.32,44.32
spr,f,5,512,64,41.48,16,[38.49189],38.49189,,32,26,41.88,41.88
pak,f,5,512,64,41.76,16,[39.64139],39.64139,,32,26,41.88,41.88
rand,f,5,512,64,43.97,16,[44.78285],44.78285,,32,22,46.94,46.94
spr,f,1,512,80,57.76,16,[57.56157],57.56157,,32,22,46.94,46.94
pak,f,1,512,80,43.42,16,[31.554335],31.554335,,32,32,43.42,43.42
rand,f,1,512,80,57.25,16,[53.32337],53.32337,,32,22,46.94,46.94
spr,f,2,512,80,51.99,16,[47.99278],47.99278,,32,22,46.94,46.94
pak,f,2,512,80,43.56,16,[34.571964],34.571964,,32,32,43.56,43.56
rand,f,2,512,80,56.51,16,[50.91196],50.91196,,32,22,46.94,46.94
spr,f,3,512,80,44.77,16,[39.81113],39.81113,,32,26,41.88,41.88
pak,f,3,512,80,42.48,16,[35.631577],35.631577,,32,32,42.48,42.48
rand,f,3,512,80,45.25,16,[46.82002],46.82002,,32,22,46.94,46.94
spr,f,4,512,80,36.62,16,[34.753464],34.753464,,32,32,36.62,36.62
pak,f,4,512,80,38.5,16,[34.908863],34.908863,,32,32,38.5,38.5
rand,f,4,512,80,35.27,16,[37.63743],37.63743,,32,26,41.0,41.0
spr,f,5,512,80,36.49,16,[30.527071],30.527071,,32,32,36.49,36.49
pak,f,5,512,80,37.73,16,[36.73423],36.73423,,32,32,37.73,37.73
rand,f,5,512,80,38.07,16,[31.510208],31.510208,,32,32,38.07,38.07
pak,f,1,512,115,43.1,16,[36.983013],36.983013,,32,32,43.1,43.1
rand,f,1,512,115,56.87,16,[57.521038],57.521038,,32,22,46.94,46.94
spr,f,2,512,115,51.26,16,[37.62592],37.62592,,32,26,41.0,41.0
pak,f,2,512,115,43.46,16,[34.678486],34.678486,,32,32,43.46,43.46
rand,f,2,512,115,53.99,16,[43.93389],43.93389,,32,22,46.94,46.94
spr,f,3,512,115,43.69,16,[36.045624],36.045624,,32,32,43.69,43.69
pak,f,3,512,115,42.11,16,[38.610527],38.610527,,32,26,41.88,41.88
rand,f,3,512,115,45.11,16,[40.884987],40.884987,,32,26,44.32,44.32
spr,f,4,512,115,35.18,16,[37.903427],37.903427,,32,26,41.0,41.0
pak,f,4,512,115,38.08,16,[35.52662],35.52662,,32,32,38.08,38.08
rand,f,4,512,115,37.06,16,[37.295258],37.295258,,32,26,41.0,41.0
spr,f,5,512,115,35.14,16,[36.388256],36.388256,,32,32,35.14,35.14
pak,f,5,512,115,37.41,16,[31.650402],31.650402,,32,32,37.41,37.41
rand,f,5,512,115,36.86,16,[32.687134],32.687134,,32,32,36.86,36.86
spr,f,1,512,64,77.5,20,[66.13753],66.13753,,26,22,46.94,46.94
pak,f,1,512,64,60.6,20,[59.267506],59.267506,,26,22,46.94,46.94
rand,f,1,512,64,79.76,20,[76.41026],76.41026,,26,22,46.94,46.94
spr,f,2,512,64,65.42,20,[65.55188],65.55188,,26,22,46.94,46.94
pak,f,2,512,64,58.79,20,[53.14427],53.14427,,26,22,46.94,46.94
rand,f,2,512,64,67.19,20,[65.389275],65.389275,,26,22,46.94,46.94
spr,f,3,512,64,56.13,20,[52.373768],52.373768,,26,22,46.94,46.94
pak,f,3,512,64,54.95,20,[50.038063],50.038063,,26,22,46.94,46.94
rand,f,3,512,64,58.67,20,[56.07607],56.07607,,26,22,46.94,46.94
spr,f,4,512,64,50.06,20,[49.348682],49.348682,,26,22,46.94,46.94
pak,f,4,512,64,52.09,20,[49.828583],49.828583,,26,22,46.94,46.94
rand,f,4,512,64,51.81,20,[49.404613],49.404613,,26,22,46.94,46.94
spr,f,5,512,64,49.97,20,[49.39768],49.39768,,26,22,46.94,46.94
pak,f,5,512,64,51.73,20,[46.35372],46.35372,,26,22,46.94,46.94
rand,f,5,512,64,50.38,20,[46.699783],46.699783,,26,22,46.94,46.94
spr,f,1,512,80,66.83,20,[54.698036],54.698036,,26,22,46.94,46.94
pak,f,1,512,80,55.55,20,[50.194866],50.194866,,26,22,46.94,46.94
rand,f,1,512,80,68.58,20,[72.88],72.88,,26,22,46.94,46.94
spr,f,2,512,80,59.55,20,[56.48343],56.48343,,26,22,46.94,46.94
pak,f,2,512,80,54.66,20,[52.628166],52.628166,,26,22,46.94,46.94
rand,f,2,512,80,64.35,20,[59.803154],59.803154,,26,22,46.94,46.94
spr,f,3,512,80,51.05,20,[45.598335],45.598335,,26,22,46.94,46.94
pak,f,3,512,80,50.12,20,[46.11352],46.11352,,26,22,46.94,46.94
rand,f,3,512,80,53.24,20,[50.230576],50.230576,,26,22,46.94,46.94
spr,f,4,512,80,44.5,20,[43.307148],43.307148,,26,22,46.94,46.94
pak,f,4,512,80,46.97,20,[47.526802],47.526802,,26,22,46.94,46.94
rand,f,4,512,80,45.33,20,[44.636497],44.636497,,26,22,46.94,46.94
spr,f,5,512,80,44.06,20,[44.53448],44.53448,,26,22,46.94,46.94
pak,f,5,512,80,46.52,20,[43.666534],43.666534,,26,22,46.94,46.94
rand,f,5,512,80,45.33,20,[39.12768],39.12768,,26,26,45.33,45.33
spr,f,1,512,115,64.73,20,[40.874985],40.874985,,26,26,64.73,64.73
pak,f,1,512,115,54.5,20,[40.46159],40.46159,,26,26,54.5,54.5
rand,f,1,512,115,71.2,20,[70.88788],70.88788,,26,22,46.94,46.94
spr,f,2,512,115,57.38,20,[50.415638],50.415638,,26,22,46.94,46.94
pak,f,2,512,115,52.77,20,[51.061195],51.061195,,26,22,46.94,46.94
rand,f,2,512,115,61.44,20,[58.34901],58.34901,,26,22,46.94,46.94
spr,f,3,512,115,48.55,20,[46.250443],46.250443,,26,22,46.94,46.94
pak,f,3,512,115,48.42,20,[41.153038],41.153038,,26,26,48.42,48.42
rand,f,3,512,115,49.53,20,[47.63266],47.63266,,26,22,46.94,46.94
spr,f,4,512,115,42.15,20,[39.779453],39.779453,,26,26,42.15,42.15
pak,f,4,512,115,44.89,20,[42.241825],42.241825,,26,22,46.17,46.17
rand,f,4,512,115,41.0,20,[40.31948],40.31948,,26,26,41.0,41.0
spr,f,5,512,115,41.88,20,[39.18966],39.18966,,26,26,41.88,41.88
pak,f,5,512,115,44.18,20,[41.26689],41.26689,,26,22,45.34,45.34
rand,f,5,512,115,42.71,20,[41.2331],41.2331,,26,22,45.34,45.34
spr,f,1,512,64,78.52,24,[65.5659],65.5659,,22,22,78.52,78.52
pak,f,1,512,64,62.86,24,[63.521553],63.521553,,22,22,62.86,62.86
rand,f,1,512,64,88.83,24,[86.69238],86.69238,,22,22,88.83,88.83
spr,f,2,512,64,78.0,24,[67.20358],67.20358,,22,22,78.0,78.0
pak,f,2,512,64,62.62,24,[63.520893],63.520893,,22,22,62.62,62.62
rand,f,2,512,64,79.11,24,[73.93467],73.93467,,22,22,79.11,79.11
spr,f,3,512,64,64.42,24,[62.55025],62.55025,,22,22,64.42,64.42
pak,f,3,512,64,59.39,24,[58.502445],58.502445,,22,22,59.39,59.39
rand,f,3,512,64,69.23,24,[72.11757],72.11757,,22,22,69.23,69.23
spr,f,4,512,64,57.88,24,[56.757744],56.757744,,22,22,57.88,57.88
pak,f,4,512,64,56.63,24,[51.333004],51.333004,,22,22,56.63,56.63
rand,f,4,512,64,59.51,24,[65.313194],65.313194,,22,22,59.51,59.51
spr,f,5,512,64,57.81,24,[59.52032],59.52032,,22,22,57.81,57.81
pak,f,5,512,64,56.62,24,[45.92588],45.92588,,22,22,56.62,56.62
rand,f,5,512,64,58.09,24,[58.80862],58.80862,,22,22,58.09,58.09
spr,f,1,512,80,76.56,24,[72.23833],72.23833,,22,22,76.56,76.56
pak,f,1,512,80,56.19,24,[56.16865],56.16865,,22,22,56.19,56.19
rand,f,1,512,80,79.61,24,[81.80427],81.80427,,22,22,79.61,79.61
spr,f,2,512,80,66.91,24,[63.881134],63.881134,,22,22,66.91,66.91
pak,f,2,512,80,55.94,24,[56.27196],56.27196,,22,22,55.94,55.94
rand,f,2,512,80,71.68,24,[70.04682],70.04682,,22,22,71.68,71.68
spr,f,3,512,80,58.28,24,[56.022785],56.022785,,22,22,58.28,58.28
pak,f,3,512,80,52.91,24,[55.054565],55.054565,,22,22,52.91,52.91
rand,f,3,512,80,58.8,24,[55.336056],55.336056,,22,22,58.8,58.8
spr,f,4,512,80,51.23,24,[51.84621],51.84621,,22,22,51.23,51.23
pak,f,4,512,80,50.29,24,[47.93462],47.93462,,22,22,50.29,50.29
rand,f,4,512,80,57.38,24,[49.83463],49.83463,,22,22,57.38,57.38
spr,f,5,512,80,50.9,24,[54.977673],54.977673,,22,22,50.9,50.9
pak,f,5,512,80,50.31,24,[44.582962],44.582962,,22,22,50.31,50.31
rand,f,5,512,80,50.13,24,[49.15364],49.15364,,22,22,50.13,50.13
spr,f,1,512,115,70.08,24,[60.927082],60.927082,,22,22,70.08,70.08
pak,f,1,512,115,51.29,24,[53.762585],53.762585,,22,22,51.29,51.29
rand,f,1,512,115,77.17,24,[76.76124],76.76124,,22,22,77.17,77.17
spr,f,2,512,115,62.64,24,[63.6328],63.6328,,22,22,62.64,62.64
pak,f,2,512,115,51.43,24,[53.983295],53.983295,,22,22,51.43,51.43
rand,f,2,512,115,68.15,24,[64.981094],64.981094,,22,22,68.15,68.15
spr,f,3,512,115,54.31,24,[56.615578],56.615578,,22,22,54.31,54.31
pak,f,3,512,115,48.36,24,[52.336708],52.336708,,22,22,48.36,48.36
rand,f,3,512,115,55.42,24,[54.90697],54.90697,,22,22,55.42,55.42
spr,f,4,512,115,47.47,24,[49.30519],49.30519,,22,22,47.47,47.47
pak,f,4,512,115,45.46,24,[53.05337],53.05337,,22,22,45.46,45.46
rand,f,4,512,115,45.34,24,[46.703697],46.703697,,22,22,45.34,45.34
spr,f,5,512,115,46.94,24,[42.85177],42.85177,,22,22,46.94,46.94
pak,f,5,512,115,45.41,24,[47.057415],47.057415,,22,22,45.41,45.41
rand,f,5,512,115,46.17,24,[45.505295],45.505295,,22,22,46.17,46.17
rand,f,1,512,64,60.4,16,[63.14525],63.14525,,32,22,46.94,46.94
rand,f,2,512,64,60.08,16,[60.635494],60.635494,,32,22,46.94,46.94
rand,f,3,512,64,51.65,16,[49.51778],49.51778,,32,22,46.94,46.94
rand,f,4,512,64,43.48,16,[40.459694],40.459694,,32,26,44.32,44.32
rand,f,5,512,64,43.84,16,[44.78285],44.78285,,32,22,46.94,46.94
rand,f,1,512,80,57.6,16,[53.32337],53.32337,,32,22,46.94,46.94
rand,f,2,512,80,54.29,16,[50.91196],50.91196,,32,22,46.94,46.94
rand,f,3,512,80,47.26,16,[46.82002],46.82002,,32,22,46.94,46.94
rand,f,4,512,80,39.22,16,[37.63743],37.63743,,32,26,41.0,41.0
rand,f,5,512,80,37.28,16,[31.510208],31.510208,,32,32,37.28,37.28
rand,f,1,512,115,57.53,16,[57.521038],57.521038,,32,22,46.94,46.94
rand,f,2,512,115,51.61,16,[43.93389],43.93389,,32,22,46.94,46.94
rand,f,3,512,115,44.02,16,[40.884987],40.884987,,32,26,44.32,44.32
rand,f,4,512,115,38.29,16,[37.295258],37.295258,,32,26,41.0,41.0
rand,f,5,512,115,37.58,16,[32.687134],32.687134,,32,32,37.58,37.58
rand,f,1,512,64,75.25,20,[76.41026],76.41026,,26,22,46.94,46.94
rand,f,2,512,64,69.01,20,[65.389275],65.389275,,26,22,46.94,46.94
rand,f,3,512,64,57.15,20,[56.07607],56.07607,,26,22,46.94,46.94
rand,f,4,512,64,51.81,20,[49.404613],49.404613,,26,22,46.94,46.94
rand,f,5,512,64,50.41,20,[46.699783],46.699783,,26,22,46.94,46.94
rand,f,1,512,80,68.55,20,[72.88],72.88,,26,22,46.94,46.94
rand,f,2,512,80,62.7,20,[59.803154],59.803154,,26,22,46.94,46.94
rand,f,3,512,80,51.09,20,[50.230576],50.230576,,26,22,46.94,46.94
rand,f,4,512,80,47.34,20,[44.636497],44.636497,,26,22,46.94,46.94
rand,f,5,512,80,44.32,20,[39.12768],39.12768,,26,26,44.32,44.32
rand,f,1,512,115,74.2,20,[70.88788],70.88788,,26,22,46.94,46.94
rand,f,2,512,115,61.58,20,[58.34901],58.34901,,26,22,46.94,46.94
rand,f,3,512,115,48.78,20,[47.63266],47.63266,,26,22,46.94,46.94
rand,f,4,512,115,40.96,20,[40.31948],40.31948,,26,26,40.96,40.96
rand,f,5,512,115,41.82,20,[41.2331],41.2331,,26,22,45.34,45.34
rand,f,1,512,64,88.38,24,[86.69238],86.69238,,22,22,88.38,88.38
rand,f,2,512,64,77.89,24,[73.93467],73.93467,,22,22,77.89,77.89
rand,f,3,512,64,65.98,24,[72.11757],72.11757,,22,22,65.98,65.98
rand,f,4,512,64,57.43,24,[65.313194],65.313194,,22,22,57.43,57.43
rand,f,5,512,64,57.35,24,[58.80862],58.80862,,22,22,57.35,57.35
rand,f,1,512,80,76.69,24,[81.80427],81.80427,,22,22,76.69,76.69
rand,f,2,512,80,70.74,24,[70.04682],70.04682,,22,22,70.74,70.74
rand,f,3,512,80,61.2,24,[55.336056],55.336056,,22,22,61.2,61.2
rand,f,4,512,80,53.78,24,[49.83463],49.83463,,22,22,53.78,53.78
rand,f,5,512,80,53.7,24,[49.15364],49.15364,,22,22,53.7,53.7
rand,f,1,512,115,75.49,24,[76.76124],76.76124,,22,22,75.49,75.49
rand,f,2,512,115,65.71,24,[64.981094],64.981094,,22,22,65.71,65.71
rand,f,3,512,115,57.38,24,[54.90697],54.90697,,22,22,57.38,57.38
rand,f,4,512,115,48.12,24,[46.703697],46.703697,,22,22,48.12,48.12
rand,f,5,512,115,47.29,24,[45.505295],45.505295,,22,22,47.29,47.29
spr,f,1,1024,64,30.67,16,[48.566036],48.566036,,64,22,46.94,46.94
pak,f,1,1024,64,28.47,16,[29.06224],29.06224,,64,43,27.1,27.1
rand,f,1,1024,64,41.76,16,[50.078735],50.078735,,64,22,46.94,46.94
spr,f,2,1024,64,29.2,16,[34.49761],34.49761,,64,32,36.49,36.49
pak,f,2,1024,64,27.57,16,[31.731504],31.731504,,64,43,27.1,27.1
rand,f,2,1024,64,32.84,16,[46.914825],46.914825,,64,22,46.94,46.94
spr,f,3,1024,64,25.61,16,[26.299328],26.299328,,64,43,27.1,27.1
pak,f,3,1024,64,25.48,16,[29.963474],29.963474,,64,43,27.1,27.1
rand,f,3,1024,64,26.51,16,[38.451336],38.451336,,64,26,41.88,41.88
spr,f,4,1024,64,23.26,16,[19.576231],19.576231,,64,64,23.26,23.26
pak,f,4,1024,64,23.31,16,[26.290516],26.290516,,64,43,27.1,27.1
rand,f,4,1024,64,23.53,16,[27.830761],27.830761,,64,43,27.1,27.1
spr,f,5,1024,64,23.15,16,[19.682459],19.682459,,64,64,23.15,23.15
pak,f,5,1024,64,22.81,16,[22.433327],22.433327,,64,43,24.27,24.27
rand,f,5,1024,64,23.52,16,[31.50142],31.50142,,64,43,27.1,27.1
spr,f,1,1024,80,28.09,16,[41.55964],41.55964,,64,22,45.34,45.34
pak,f,1,1024,80,25.53,16,[23.331589],23.331589,,64,43,24.27,24.27
rand,f,1,1024,80,35.57,16,[37.18223],37.18223,,64,32,36.49,36.49
spr,f,2,1024,80,26.84,16,[32.826973],32.826973,,64,32,35.14,35.14
pak,f,2,1024,80,24.96,16,[25.213963],25.213963,,64,43,27.1,27.1
rand,f,2,1024,80,30.75,16,[34.205204],34.205204,,64,32,36.49,36.49
spr,f,3,1024,80,21.13,16,[25.536531],25.536531,,64,43,27.1,27.1
pak,f,3,1024,80,23.26,16,[27.245382],27.245382,,64,43,27.1,27.1
rand,f,3,1024,80,25.45,16,[30.947912],30.947912,,64,43,27.1,27.1
spr,f,4,1024,80,21.14,16,[19.176544],19.176544,,64,64,21.14,21.14
pak,f,4,1024,80,20.99,16,[22.98242],22.98242,,64,43,24.27,24.27
rand,f,4,1024,80,20.58,16,[23.919458],23.919458,,64,43,25.79,25.79
spr,f,5,1024,80,20.94,16,[17.845968],17.845968,,64,64,20.94,20.94
pak,f,5,1024,80,20.7,16,[22.898325],22.898325,,64,43,24.27,24.27
rand,f,5,1024,80,20.8,16,[19.309168],19.309168,,64,64,20.8,20.8
spr,f,1,1024,115,29.15,16,[27.018974],27.018974,,64,43,27.1,27.1
pak,f,1,1024,115,25.83,16,[30.644054],30.644054,,64,43,27.1,27.1
rand,f,1,1024,115,36.99,16,[36.426964],36.426964,,64,32,36.49,36.49
spr,f,2,1024,115,26.38,16,[24.883217],24.883217,,64,43,27.1,27.1
pak,f,2,1024,115,24.48,16,[24.7773],24.7773,,64,43,27.1,27.1
rand,f,2,1024,115,29.02,16,[28.490448],28.490448,,64,43,27.1,27.1
spr,f,3,1024,115,22.87,16,[21.638815],21.638815,,64,52,22.27,22.27
pak,f,3,1024,115,22.4,16,[25.785975],25.785975,,64,43,27.1,27.1
rand,f,3,1024,115,23.68,16,[25.37881],25.37881,,64,43,27.1,27.1
spr,f,4,1024,115,20.59,16,[20.857058],20.857058,,64,52,22.27,22.27
pak,f,4,1024,115,20.49,16,[20.329067],20.329067,,64,52,22.27,22.27
rand,f,4,1024,115,19.77,16,[24.788994],24.788994,,64,43,27.1,27.1
spr,f,5,1024,115,20.53,16,[21.114082],21.114082,,64,52,22.27,22.27
pak,f,5,1024,115,19.92,16,[17.058039],17.058039,,64,64,19.92,19.92
rand,f,5,1024,115,19.53,16,[22.469923],22.469923,,64,43,24.27,24.27
spr,f,1,1024,64,39.54,20,[50.426743],50.426743,,52,22,46.94,46.94
pak,f,1,1024,64,35.71,20,[37.348583],37.348583,,52,26,41.0,41.0
rand,f,1,1024,64,42.08,20,[56.764053],56.764053,,52,22,46.94,46.94
spr,f,2,1024,64,33.94,20,[47.51745],47.51745,,52,22,46.94,46.94
pak,f,2,1024,64,33.38,20,[36.949112],36.949112,,52,32,36.49,36.49
rand,f,2,1024,64,39.77,20,[39.7068],39.7068,,52,26,41.88,41.88
spr,f,3,1024,64,28.81,20,[38.643723],38.643723,,52,26,41.88,41.88
pak,f,3,1024,64,29.6,20,[33.56462],33.56462,,52,32,36.49,36.49
rand,f,3,1024,64,30.58,20,[35.505524],35.505524,,52,32,36.49,36.49
spr,f,4,1024,64,27.56,20,[29.3219],29.3219,,52,43,27.1,27.1
pak,f,4,1024,64,27.88,20,[34.433777],34.433777,,52,32,36.49,36.49
rand,f,4,1024,64,27.14,20,[30.644659],30.644659,,52,43,27.1,27.1
spr,f,5,1024,64,27.58,20,[30.66322],30.66322,,52,43,27.1,27.1
pak,f,5,1024,64,27.59,20,[35.063976],35.063976,,52,32,36.49,36.49
rand,f,5,1024,64,27.42,20,[27.681929],27.681929,,52,43,27.1,27.1
spr,f,1,1024,80,36.04,20,[40.095783],40.095783,,52,26,41.88,41.88
pak,f,1,1024,80,32.38,20,[35.25173],35.25173,,52,32,36.49,36.49
rand,f,1,1024,80,45.67,20,[43.652225],43.652225,,52,22,46.94,46.94
spr,f,2,1024,80,31.61,20,[38.450607],38.450607,,52,26,41.88,41.88
pak,f,2,1024,80,30.92,20,[31.70677],31.70677,,52,43,27.1,27.1
rand,f,2,1024,80,35.05,20,[33.450085],33.450085,,52,32,36.49,36.49
spr,f,3,1024,80,26.03,20,[29.445457],29.445457,,52,43,27.1,27.1
pak,f,3,1024,80,26.63,20,[30.335901],30.335901,,52,43,27.1,27.1
rand,f,3,1024,80,26.74,20,[27.493221],27.493221,,52,43,27.1,27.1
spr,f,4,1024,80,24.44,20,[26.204693],26.204693,,52,43,27.1,27.1
pak,f,4,1024,80,24.84,20,[28.333315],28.333315,,52,43,27.1,27.1
rand,f,4,1024,80,24.04,20,[24.473553],24.473553,,52,43,26.52,26.52
spr,f,5,1024,80,24.54,20,[24.559357],24.559357,,52,43,26.52,26.52
pak,f,5,1024,80,24.44,20,[29.510551],29.510551,,52,43,27.1,27.1
rand,f,5,1024,80,23.71,20,[23.505838],23.505838,,52,43,25.79,25.79
spr,f,1,1024,115,34.91,20,[33.681522],33.681522,,52,32,36.49,36.49
pak,f,1,1024,115,30.87,20,[32.52779],32.52779,,52,32,35.14,35.14
rand,f,1,1024,115,51.54,20,[47.88091],47.88091,,52,22,46.94,46.94
spr,f,2,1024,115,30.29,20,[35.95597],35.95597,,52,32,36.49,36.49
pak,f,2,1024,115,29.66,20,[32.132324],32.132324,,52,32,35.14,35.14
rand,f,2,1024,115,34.84,20,[35.306652],35.306652,,52,32,36.49,36.49
spr,f,3,1024,115,24.97,20,[25.939182],25.939182,,52,43,27.1,27.1
pak,f,3,1024,115,25.63,20,[26.912075],26.912075,,52,43,27.1,27.1
rand,f,3,1024,115,25.61,20,[24.17322],24.17322,,52,43,26.52,26.52
spr,f,4,1024,115,23.2,20,[23.362535],23.362535,,52,43,24.27,24.27
pak,f,4,1024,115,23.58,20,[22.075298],22.075298,,52,43,24.27,24.27
rand,f,4,1024,115,21.85,20,[21.272573],21.272573,,52,52,21.85,21.85
spr,f,5,1024,115,23.18,20,[24.300682],24.300682,,52,43,26.52,26.52
pak,f,5,1024,115,23.15,20,[32.316628],32.316628,,52,32,35.14,35.14
rand,f,5,1024,115,22.98,20,[21.332869],21.332869,,52,52,22.98,22.98
spr,f,1,1024,64,44.33,24,[53.38464],53.38464,,43,22,46.94,46.94
pak,f,1,1024,64,38.93,24,[52.572006],52.572006,,43,22,46.94,46.94
rand,f,1,1024,64,56.91,24,[63.623425],63.623425,,43,22,46.94,46.94
spr,f,2,1024,64,39.1,24,[45.120296],45.120296,,43,22,46.94,46.94
pak,f,2,1024,64,36.99,24,[50.615868],50.615868,,43,22,46.94,46.94
rand,f,2,1024,64,46.11,24,[51.774426],51.774426,,43,22,46.94,46.94
spr,f,3,1024,64,33.99,24,[39.820194],39.820194,,43,26,41.88,41.88
pak,f,3,1024,64,33.98,24,[45.556065],45.556065,,43,22,46.94,46.94
rand,f,3,1024,64,35.14,24,[39.447567],39.447567,,43,26,41.88,41.88
spr,f,4,1024,64,32.78,24,[39.02679],39.02679,,43,26,41.88,41.88
pak,f,4,1024,64,32.68,24,[35.52808],35.52808,,43,32,36.49,36.49
rand,f,4,1024,64,30.3,24,[33.8365],33.8365,,43,32,36.49,36.49
spr,f,5,1024,64,32.58,24,[46.43345],46.43345,,43,22,46.94,46.94
pak,f,5,1024,64,31.87,24,[28.911676],28.911676,,43,43,31.87,31.87
rand,f,5,1024,64,30.06,24,[30.272345],30.272345,,43,43,30.06,30.06
spr,f,1,1024,80,41.0,24,[54.984753],54.984753,,43,22,46.94,46.94
pak,f,1,1024,80,34.99,24,[40.899487],40.899487,,43,26,44.32,44.32
rand,f,1,1024,80,48.65,24,[53.45964],53.45964,,43,22,46.94,46.94
spr,f,2,1024,80,35.92,24,[42.856842],42.856842,,43,22,46.94,46.94
pak,f,2,1024,80,33.87,24,[43.054123],43.054123,,43,22,46.94,46.94
rand,f,2,1024,80,40.85,24,[42.926292],42.926292,,43,22,46.94,46.94
spr,f,3,1024,80,30.94,24,[30.881035],30.881035,,43,43,30.94,30.94
pak,f,3,1024,80,30.58,24,[44.062344],44.062344,,43,22,46.94,46.94
rand,f,3,1024,80,32.14,24,[32.602367],32.602367,,43,32,35.14,35.14
spr,f,4,1024,80,29.64,24,[30.782454],30.782454,,43,43,29.64,29.64
pak,f,4,1024,80,29.06,24,[33.603672],33.603672,,43,32,36.49,36.49
rand,f,4,1024,80,27.57,24,[29.965162],29.965162,,43,43,27.57,27.57
spr,f,5,1024,80,29.44,24,[32.748695],32.748695,,43,32,35.14,35.14
pak,f,5,1024,80,28.54,24,[28.442818],28.442818,,43,43,28.54,28.54
rand,f,5,1024,80,26.52,24,[25.10985],25.10985,,43,43,26.52,26.52
spr,f,1,1024,115,38.67,24,[45.28187],45.28187,,43,22,46.94,46.94
pak,f,1,1024,115,32.85,24,[34.68314],34.68314,,43,32,36.49,36.49
rand,f,1,1024,115,57.5,24,[62.745846],62.745846,,43,22,46.94,46.94
spr,f,2,1024,115,33.91,24,[38.45516],38.45516,,43,26,41.88,41.88
pak,f,2,1024,115,31.49,24,[36.69639],36.69639,,43,32,36.49,36.49
rand,f,2,1024,115,38.34,24,[44.21858],44.21858,,43,22,46.94,46.94
spr,f,3,1024,115,29.04,24,[29.38174],29.38174,,43,43,29.04,29.04
pak,f,3,1024,115,28.55,24,[30.65391],30.65391,,43,43,28.55,28.55
rand,f,3,1024,115,30.15,24,[30.721691],30.721691,,43,43,30.15,30.15
spr,f,4,1024,115,27.18,24,[24.478199],24.478199,,43,43,27.18,27.18
pak,f,4,1024,115,26.9,24,[32.975628],32.975628,,43,32,35.14,35.14
rand,f,4,1024,115,25.79,24,[27.750805],27.750805,,43,43,25.79,25.79
spr,f,5,1024,115,27.1,24,[24.043346],24.043346,,43,43,27.1,27.1
pak,f,5,1024,115,26.3,24,[28.085375],28.085375,,43,43,26.3,26.3
rand,f,5,1024,115,25.08,24,[29.292938],29.292938,,43,43,25.08,25.08
rand,f,1,1024,64,39.73,16,[50.078735],50.078735,,64,22,46.94,46.94
rand,f,2,1024,64,32.78,16,[46.914825],46.914825,,64,22,46.94,46.94
rand,f,3,1024,64,25.93,16,[38.451336],38.451336,,64,26,41.88,41.88
rand,f,4,1024,64,24.17,16,[27.830761],27.830761,,64,43,27.1,27.1
rand,f,5,1024,64,22.98,16,[31.50142],31.50142,,64,43,27.1,27.1
rand,f,1,1024,80,36.44,16,[37.18223],37.18223,,64,32,36.49,36.49
rand,f,2,1024,80,30.73,16,[34.205204],34.205204,,64,32,36.49,36.49
rand,f,3,1024,80,24.28,16,[30.947912],30.947912,,64,43,27.1,27.1
rand,f,4,1024,80,20.99,16,[23.919458],23.919458,,64,43,25.79,25.79
rand,f,5,1024,80,22.13,16,[19.309168],19.309168,,64,64,22.13,22.13
rand,f,1,1024,115,41.23,16,[36.426964],36.426964,,64,32,36.49,36.49
rand,f,2,1024,115,29.17,16,[28.490448],28.490448,,64,43,27.1,27.1
rand,f,3,1024,115,24.25,16,[25.37881],25.37881,,64,43,27.1,27.1
rand,f,4,1024,115,20.3,16,[24.788994],24.788994,,64,43,27.1,27.1
rand,f,5,1024,115,20.47,16,[22.469923],22.469923,,64,43,24.27,24.27
rand,f,1,1024,64,47.5,20,[56.764053],56.764053,,52,22,46.94,46.94
rand,f,2,1024,64,37.77,20,[39.7068],39.7068,,52,26,41.88,41.88
rand,f,3,1024,64,29.64,20,[35.505524],35.505524,,52,32,36.49,36.49
rand,f,4,1024,64,28.67,20,[30.644659],30.644659,,52,43,27.1,27.1
rand,f,5,1024,64,27.13,20,[27.681929],27.681929,,52,43,27.1,27.1
