trial_number,value,state,duration,lr,batch_size,layer1_size,layer2_size,layer3_size,w_dx,w_dz
460,1.1456011677520317,PRUNED,0:00:00.906250,0.0015697998858301217,13,47,80,23,0.23142759046116698,0.7130527304110386
461,1.213733763164944,PRUNED,0:00:00.584926,0.003941336272422212,22,43,75,29,0.37608840973273416,0.482936688954587
462,0.9990604519844055,PRUNED,0:00:00.911949,0.0022385476884416943,13,49,87,23,0.2029371559774491,0.6643303599138478
463,0.0044180133586134525,COMPLETE,0:00:41.060490,0.003229732775146298,8,64,108,72,0.15547064579397174,0.36331165188284087
464,1.1989746622177733,PRUNED,0:00:00.525394,0.0032122812042115214,25,63,106,35,0.3015898128783626,0.5857212049642337
465,1.156612082456167,PRUNED,0:00:00.642063,0.0025461076677107354,19,59,100,28,0.2397290006414414,0.3614159920472454
466,0.3584798637742375,PRUNED,0:00:07.387307,0.002194972347401016,4,65,96,24,0.26535274451070207,1.0092425583765894
467,1.9646786761428663,PRUNED,0:00:02.456960,6.521539170578474e-05,4,36,86,25,0.2678663975352864,0.533316813371189
468,1.7704065491171443,PRUNED,0:00:00.280189,0.0013825902007202674,70,36,97,38,0.1248729489403842,1.1775512925980545
469,1.9674194124009874,PRUNED,0:00:00.206966,0.0013955914988266805,134,43,67,37,0.12317469029523181,0.907571219335559
470,1.1411563938435836,PRUNED,0:00:00.646827,0.0018726133156772478,19,45,95,32,0.11900278340540776,0.8468075319079578
471,1.1419663560123017,PRUNED,0:00:00.644126,0.0019404866869213006,19,41,94,32,0.16828896228907955,0.7767357311892007
472,1.1485220395963684,PRUNED,0:00:00.958745,0.0009651752915336605,12,50,103,32,0.10309426380536824,0.7328016262430788
473,1.0070487173084786,PRUNED,0:00:01.203512,0.0010523334766077005,9,49,102,28,0.10448745901234925,0.7230030206616461
474,1.3144594167538903,PRUNED,0:00:00.911596,0.0010298571453175509,13,49,154,28,0.19489893827745175,1.004606201749401
475,0.004852984469354191,COMPLETE,0:00:41.950395,0.002248683022496536,8,41,99,28,0.1719677252926201,0.7190743421690587
476,1.4642375963821745,PRUNED,0:00:00.863834,0.0006505933798729193,13,45,60,23,0.17717303036396848,0.7954640934280484
477,1.2644481167458652,PRUNED,0:00:00.507713,0.0022490359854455888,26,40,109,24,0.17008922140214977,0.8197896786485815
478,0.004584633725263913,COMPLETE,0:00:39.229462,0.0022780558511681184,8,52,92,35,0.21538624394641515,0.6945317205554847
479,0.41473436267108893,PRUNED,0:00:02.661956,0.0017987635948126088,8,53,92,34,0.2136462727054299,0.7718003020693427
480,1.2937001475782106,PRUNED,0:00:00.670919,0.0017092735610493206,18,53,92,31,0.19805975969501396,1.4405363724559481
481,0.41204090195226606,PRUNED,0:00:02.592672,0.0027608899805694385,8,43,99,35,0.2193964878709011,0.6836747895809355
482,1.7190927164307956,PRUNED,0:00:00.237085,0.0027830351757141846,103,41,83,35,0.16155645575555785,0.60166810782554
483,1.0143763715562402,PRUNED,0:00:01.208146,0.0014705286244477774,9,45,77,27,0.22968542488633448,0.6903373496666487
484,1.2002895974887993,PRUNED,0:00:00.779112,0.0026640819744433238,16,59,88,137,0.4086877624632169,0.8774678590667166
485,1.0952838531246891,PRUNED,0:00:00.587193,0.003372080946522662,22,49,99,20,0.21586170297057705,0.5685349749288864
486,0.9379263557769634,PRUNED,0:00:00.573921,0.003376457940510562,22,48,71,20,0.1636801763022228,0.3023862754297313
487,0.9990311847967014,PRUNED,0:00:00.894302,0.00219719325479576,13,47,73,29,0.15623254171008621,1.5178063844833698
488,1.160780860993423,PRUNED,0:00:00.883970,0.0020846369497152873,13,38,80,29,0.3058544279849045,0.7504240056508946
489,0.4179233340357962,PRUNED,0:00:05.177215,0.0013466724316466712,4,57,116,26,0.3172306228926012,0.736796321860851
490,0.3361028391772356,PRUNED,0:00:09.968445,0.001272462323780951,4,58,113,26,0.2478450280570287,0.24430884882442755
491,2.2589561681489685,PRUNED,0:00:00.185325,0.0012788828179235807,163,57,85,26,0.2540131585374849,1.0590668488909483
492,0.9920867331999677,PRUNED,0:00:01.305010,0.0017433452664818519,8,33,89,41,0.20465520162207135,0.524802948539449
493,1.4690043688422503,PRUNED,0:00:00.462655,0.0023575561719539986,30,63,83,98,0.2901120976180626,0.6532024473464692
494,1.0569714204159708,PRUNED,0:00:00.767664,0.005580403523679613,16,52,113,81,0.36500511557002213,1.341316059791806
495,0.0052444297946290935,COMPLETE,0:01:14.082078,0.0028426257022619765,4,55,88,23,0.10014837537975035,0.36208606773754315
496,1.6048458884265246,PRUNED,0:00:01.224031,0.00018847792652395182,9,29,96,23,0.13684154911165597,0.25786313238423564
497,0.005238060269435556,COMPLETE,0:00:20.851989,0.002891025974047701,17,62,91,32,0.10048561386125744,0.37363915722005014
498,0.005318249340361801,COMPLETE,0:00:22.742854,0.0029251843544838233,16,61,88,143,0.19351502949651347,0.3503827699606259
499,0.9931178038770502,PRUNED,0:00:00.704728,0.0026346907607041952,18,42,88,23,0.1989096818585655,0.5979608466626507
500,1.0972573559143042,PRUNED,0:00:00.914268,0.001979296741886126,13,61,91,32,0.2313483506997371,0.49883437066551095
501,0.004894656579342762,COMPLETE,0:00:29.302898,0.0029515134328788467,12,171,78,38,0.10273473241115198,0.5657946098538951
502,1.9414016365522315,PRUNED,0:00:00.937112,0.0016451839892043024,12,52,100,38,1.1772600109953506,0.790337288146787
503,0.29714955913352903,PRUNED,0:00:08.910508,0.002386609236210704,8,45,79,22,0.18450842472452564,0.5550850693799023
504,1.281928591294722,PRUNED,0:00:00.531445,0.0037149981803821647,27,46,86,22,0.2646526613775787,0.5670549159485995
505,2.424877524134601,PRUNED,0:00:00.552617,0.0035807564255023122,24,46,78,20,1.4741605934284288,0.5506060459519868
506,1.1225691692696678,PRUNED,0:00:00.580200,0.0036491984352537265,22,45,78,94,0.2812322480120808,0.5435281734957186
507,1.14715622950662,PRUNED,0:00:00.918801,0.0018573367165379787,12,73,130,30,0.3238304973830303,0.5371109101306879
508,1.2166072288264147,PRUNED,0:00:00.938417,0.0018923407567925127,12,72,81,28,0.2973941002244823,0.8224741765354118
509,0.4376263558442293,PRUNED,0:00:01.735985,0.005192733154694011,12,38,97,30,0.34285647010542936,0.46516718230863585
510,0.3598263917408872,PRUNED,0:00:03.614088,0.0023206614519226676,9,79,104,87,0.24587721562894294,0.4624600145994197
511,1.4774465624861388,PRUNED,0:00:00.939884,0.0007725273294782397,12,37,96,23,0.24076927042890336,0.464120240716353
512,0.3618295776397593,PRUNED,0:00:07.413489,0.0052658495371199045,4,39,96,25,0.24433266544831433,0.4688871942237915
513,0.415070755319235,PRUNED,0:00:05.368545,0.005437643980642069,4,50,104,26,0.35352197207338587,0.619846573253307
514,0.2864584932845292,PRUNED,0:00:10.147365,0.006559727072591691,8,50,85,26,0.1287976424556603,0.29763660652435037
515,1.2893462725556815,PRUNED,0:00:00.626935,0.0013692696390407997,19,80,84,25,0.12338393350474391,0.6182002607758719
516,0.957725081366566,PRUNED,0:00:01.309869,0.001616433198577506,8,49,104,34,0.2344608675517611,0.50765469294283
517,0.22986245845342695,PRUNED,0:00:54.581116,0.0016238094726125018,4,50,106,35,0.23245483747950488,0.3098519341809166
518,1.586533900569467,PRUNED,0:00:00.179102,0.007165235181268127,177,66,94,20,0.14031849342099348,0.29185029729343603
519,1.0331701045686548,PRUNED,0:00:00.655019,0.004221999191432885,18,56,66,26,0.2661878473655433,0.7704524869692254
520,0.4227130082097015,PRUNED,0:00:01.415349,0.0044464738162244485,16,20,75,26,0.21613408035513346,0.14201275200086694
521,1.0667769561077385,PRUNED,0:00:00.719418,0.003040467820411603,16,50,85,32,0.20720081681739455,1.4466351476258188
522,0.4280747371586228,PRUNED,0:00:04.965991,0.0018089923381865518,4,170,93,26,0.38087371782592105,1.3960098244556254
523,0.42896226155552786,PRUNED,0:00:04.897579,0.0018217204373811107,4,41,56,38,0.3749599888328904,0.3995646115823946
524,0.4219124762846632,PRUNED,0:00:05.370047,0.0015874606623730865,4,42,94,37,0.2902297529711613,0.3868766484849391
525,1.4993263303268294,PRUNED,0:00:00.947248,0.0003573797059935188,12,60,83,40,0.13815460770234111,0.39965316558151975
526,2.319191235083121,PRUNED,0:00:00.174295,0.001605089378463291,221,54,91,66,0.3022158855741705,0.6636678741496898
527,1.0843062474532266,PRUNED,0:00:01.233632,0.0018875994621702391,9,42,94,36,0.459258708129334,0.3294066066847908
528,0.9235393758608829,PRUNED,0:00:01.212066,0.052678120012830495,9,66,108,31,0.19450004200789645,0.30919856706426285
529,1.0194043281221559,PRUNED,0:00:00.604447,0.003100957064140769,21,66,87,31,0.18751878942716269,0.18609974497400195
530,1.0515768504882044,PRUNED,0:00:00.566156,0.0033169012241411654,23,59,109,174,0.1993881178542535,0.5051293676120557
531,1.061805027095895,PRUNED,0:00:00.881552,0.002574797826579502,13,65,87,30,0.281243835025827,0.8301113781014715
532,1.054472794299418,PRUNED,0:00:00.828518,0.0025066548047272983,14,32,81,20,0.2792037008892258,0.7552966450729405
533,1.1365352633475052,PRUNED,0:00:00.779421,0.0024351030673165994,15,48,70,29,0.27313706055803694,0.7490579917945176
534,1.12179349325221,PRUNED,0:00:00.799922,0.002571619663869183,15,55,81,20,0.28982685774732975,0.711321110338863
535,1.2531889994638135,PRUNED,0:00:00.806748,0.0011707235117484496,15,54,101,23,0.14980393045505375,0.7095633047930108
536,1.1881893179969325,PRUNED,0:00:00.759042,0.0011859238941306467,16,54,101,22,0.15462332978147714,0.5889209151427485
537,1.4152848510482592,PRUNED,0:00:00.811953,0.0009529291471004846,17,47,101,43,0.15140902023376795,0.7148446593208978
538,0.9710995977374439,PRUNED,0:00:00.643651,0.003571870667031815,20,55,101,43,0.10086260536032607,0.5962005988577853
539,1.4551744929174097,PRUNED,0:00:00.474182,0.0011266072356094687,29,69,101,23,0.10298950937788075,0.5959769346391842
540,1.1512517524036494,PRUNED,0:00:00.534350,0.00413630419516389,27,62,89,179,0.23121824007383307,1.2876008521903186
541,1.1971987727211744,PRUNED,0:00:00.504218,0.0034091209848477236,29,69,90,43,0.23402095692647715,0.4931753423434273
542,1.389927555584326,PRUNED,0:00:00.466621,0.002048084230321933,29,62,90,34,0.2286367309136597,0.5154481242097457
543,0.9569961566848658,PRUNED,0:00:01.112367,0.0020439925552734497,10,76,88,34,0.2302646102736247,0.5247837673161772
544,0.35907797969889027,PRUNED,0:00:03.722016,0.0020361504619954337,9,26,90,33,0.23030164130091144,0.49238216962938036
545,2.3211582969642373,PRUNED,0:00:01.217124,8.262739457051216e-06,9,103,75,48,0.2110545300597754,0.7997344756983755
546,0.9692631275682783,PRUNED,0:00:01.263536,0.0020884993221593428,9,44,97,33,0.3386637515149813,0.5237396072033907
547,1.2530582111684976,PRUNED,0:00:01.175956,0.0014585997665087914,9,25,97,28,0.4247139772127693,0.7937546194510783
548,1.4036222086181203,PRUNED,0:00:01.375367,0.0005247859875400984,8,104,97,28,0.3252044335587795,0.4294293079638317
549,1.6065252313726468,PRUNED,0:00:01.095226,0.0917813241795507,10,25,97,28,0.3132166812889515,0.3460468960641677
550,2.447953567009384,PRUNED,0:00:01.344567,2.228526913546503e-06,8,36,97,28,0.1820350839496283,1.5166096307872892
551,0.289015946741368,PRUNED,0:00:19.110261,0.002975119347633858,4,58,84,28,0.18088018271220693,0.6471333579991431
552,0.29908233636163184,PRUNED,0:00:17.179442,0.002967302238226069,4,36,84,24,0.1707608694929744,1.5054360901770396
553,0.3348606981327016,PRUNED,0:00:09.731499,0.0030362344710437527,4,34,83,24,0.18143748252368783,0.6393248946961778
554,1.1072318729789856,PRUNED,0:00:00.588875,0.002886944916867033,21,58,84,23,0.1816795672658953,0.9469329326105629
555,0.36977506375163993,PRUNED,0:00:07.567540,0.004384139362600913,4,51,63,149,0.2609302773348389,0.8451340719961853
556,0.36604050720831965,PRUNED,0:00:07.863930,0.004482415642386743,4,52,63,55,0.2555740156923161,0.5690033353292374
557,0.41656167341167466,PRUNED,0:00:05.171984,0.004393633946361512,4,86,106,20,0.2604380375351071,0.6546824817582276
558,0.00501337362825807,COMPLETE,0:01:14.050572,0.0035935070133476326,4,47,93,20,0.16948944815132014,0.650725252069039
559,1.2832648842423051,PRUNED,0:00:00.689953,0.0014492297327842658,20,44,82,20,0.14342531800666053,0.6528357124894746
560,1.219127709666888,PRUNED,0:00:00.654486,0.0015121400807652091,19,44,93,20,0.15553126536016249,0.4377345485760893
561,2.6277679025865437,PRUNED,0:00:00.945173,0.0024541200765605896,13,73,92,25,1.7993433836414547,0.4370371370800058
562,0.9626378999990329,PRUNED,0:00:00.889804,0.0024269057955696918,13,64,107,31,0.20954523713630654,0.36007455039641184
563,0.4103329002595784,PRUNED,0:00:01.907831,0.0033568527232103722,13,86,171,31,0.1976376999062961,0.21761867813659302
564,0.2816621177652587,PRUNED,0:00:22.165366,0.0035814464689616324,4,47,86,77,0.1986773968196056,0.6707310914783599
565,0.9606625926944444,PRUNED,0:00:00.843117,0.003521735396767525,14,58,118,25,0.19304474603420876,0.21967116989387986
566,0.41521657951045454,PRUNED,0:00:02.642985,0.001986759752835244,8,48,86,23,0.3144781529190073,0.39603762694251676
567,0.004284362956955132,COMPLETE,0:00:37.775565,0.0019543942681687246,9,40,74,24,0.1360074397051276,0.7584633983121003
568,3.461874818029674,PRUNED,0:00:00.550730,0.0008237714033035341,24,47,74,28,1.5864443173352387,0.7646245482197063
569,1.071363628994335,PRUNED,0:00:00.692768,0.002748158597372783,18,39,93,23,0.13536728023642808,1.4861946564286184
570,0.004866663924178322,COMPLETE,0:01:19.353007,0.0016961475578081474,4,108,86,35,0.2566766598176231,0.4802629304128225
571,1.0909691539853208,PRUNED,0:00:00.947774,0.0017363895509181714,12,161,111,35,0.2437947200019564,1.2206024340237298
572,0.4165408891683645,PRUNED,0:00:02.376842,0.0023141483881624248,9,62,87,30,0.3523384523387197,0.4860744455800785
573,2.156876851927559,PRUNED,0:00:00.241494,0.0021918222820293187,112,64,88,31,0.3562449877246904,1.55374049808787
574,1.1259587766639378,PRUNED,0:00:01.168596,0.001348825623684625,9,69,80,26,0.28681755027239486,0.32902578910651725
575,1.8767741947639278,PRUNED,0:00:00.191142,0.0037658563393024548,147,51,68,36,0.20880980704678356,1.3932041505495183
576,1.1356866704695152,PRUNED,0:00:00.658611,0.002204075970212978,18,60,94,30,0.26020188644405073,0.272335710831942
577,1.2182585985578576,PRUNED,0:00:00.702500,0.0018421015826590001,17,42,92,23,0.2594619198490952,0.2760710071007766
578,1.2367374114980993,PRUNED,0:00:00.543906,0.0016616797122330773,23,41,91,20,0.14709675349630996,0.5531187036676506
579,0.525669187533133,PRUNED,0:00:01.550636,0.005929171774198355,15,47,76,169,0.2219440368578506,0.7286056354336137
580,0.28695722532115486,PRUNED,0:00:06.652178,0.00525026037106531,13,47,76,26,0.2196178178599094,0.40723341131017665
581,1.7616780669721839,PRUNED,0:00:00.252419,0.0039636031749401175,82,71,103,27,0.3187536503777738,0.6958200816982358
582,0.0051365974658814885,COMPLETE,0:00:39.860264,0.0026458927197152804,8,110,79,39,0.14055111469221823,0.45929516770655576
583,0.0050478733227187905,COMPLETE,0:00:39.727266,0.0024632665265617595,8,51,99,34,0.17011852335981417,0.4600447737368848
584,0.9480055722228268,PRUNED,0:00:01.329660,0.0014703667103699353,8,51,99,33,0.16723444770546983,1.3349429246313678
585,1.7304985325278952,PRUNED,0:00:01.050307,0.00249176130071791,11,67,95,117,1.143327657348254,1.4497069077274367
586,0.4218870698400194,PRUNED,0:00:02.597051,0.0036460847921217553,8,44,86,36,0.30174250780088463,1.1405110787434978
587,2.3700874949258472,PRUNED,0:00:00.236415,0.0002532032513073602,95,61,72,38,0.29424242444412085,0.4952893532290173
588,1.4247972971558993,PRUNED,0:00:00.594341,0.0010944184159352283,21,44,80,32,0.13759997401539853,0.5356845179630205
589,0.4351525656808565,PRUNED,0:00:02.592957,0.0019929729829580613,8,76,95,27,0.389996265871104,0.8056707868785838
590,2.2153300688816953,PRUNED,0:00:00.172570,0.0019604783196452685,235,65,94,26,0.2540169508750883,0.45795979508467943
591,1.2042717394468032,PRUNED,0:00:00.902968,0.002542922011956907,13,39,158,28,0.4056003260082503,0.6016525613344527
592,1.1406545243666302,PRUNED,0:00:00.695388,0.0016698063306445922,17,51,98,22,0.16998918459963797,0.7850860253254439
593,0.33308925420327384,PRUNED,0:00:05.262866,0.0030217475017665315,8,108,122,20,0.22245944332947193,0.7419242341634964
594,0.3552434501689375,PRUNED,0:00:07.429778,0.0031253234519628696,4,58,90,20,0.22209867453686383,0.7394199202604209
595,1.98720583319664,PRUNED,0:00:00.207617,0.00128449447233096,125,56,90,31,0.1296817076045366,0.8494554232819376
596,0.41045692366989034,PRUNED,0:00:01.877556,0.00467210773817614,12,30,80,112,0.2564588001556761,0.4692311799746105
597,1.139790669606443,PRUNED,0:00:00.941716,0.004556208548376644,13,67,82,40,0.5965741892135213,0.5169774277340115
598,1.28327429929907,PRUNED,0:00:00.596459,0.002420927154421296,23,71,114,23,0.2685114841089995,0.46574219355768276
599,2.202582416608352,PRUNED,0:00:00.577858,5.824653722650973e-06,23,72,90,24,0.17844983353098945,0.4208307303965412
600,1.0154891552347125,PRUNED,0:00:00.710792,0.003142421319444118,18,59,90,60,0.18422415908751397,0.5655348977615551
601,2.1334562455343997,PRUNED,0:00:00.724258,8.005436214869304e-05,17,61,103,25,0.17524436600469886,0.5671970751528834
602,0.4424899161972084,PRUNED,0:00:01.413489,0.007394132435848038,17,61,104,30,0.14310247726464448,0.3848918542785298
603,1.4993641140428406,PRUNED,0:00:01.256903,0.00067194518529703,9,63,103,29,0.31821276613252575,0.37964606068704854
604,1.21826215295712,PRUNED,0:00:01.010347,0.0009548624167584236,11,54,98,30,0.32300182750509554,0.37773806590815473
605,0.9227575991240546,PRUNED,0:00:01.210138,0.0022360272849769785,9,53,99,33,0.3298644877934704,0.6073818621713079
606,0.9261751209748895,PRUNED,0:00:01.188219,0.0022063103302802202,9,40,86,33,0.2090324716648076,0.6183822638726636
607,1.6384035361056426,PRUNED,0:00:00.302465,0.0021804182779349168,61,41,110,33,0.20477814727089672,0.6130783319439096
608,0.35929402017742196,PRUNED,0:00:07.507327,0.0024270456982640803,4,48,69,26,0.2835319152084506,0.53384980135512
609,0.4069848305340881,PRUNED,0:00:04.869950,0.002608481125029463,4,48,85,26,0.28768632860875903,0.5307770478324927
610,0.9343593402431821,PRUNED,0:00:00.814173,0.0036001412697287414,14,49,58,26,0.28392597715404255,0.6828749940810688
611,0.40740920928044194,PRUNED,0:00:04.894494,0.0014089055852028966,4,46,95,20,0.1304018389439165,0.5345093700545258
612,1.9923067785972772,PRUNED,0:00:00.204143,0.0013851215028612889,139,36,68,20,0.12798857818214648,0.7635906263841027
613,1.336659593862078,PRUNED,0:00:00.579025,0.0016810465272443314,24,39,71,22,0.10605656019572422,0.8820734063077107
614,1.0788002024667385,PRUNED,0:00:00.672675,0.0027640531207107845,19,44,71,23,0.14940365047184676,0.8445821475807603
615,1.0897211184757842,PRUNED,0:00:00.983920,0.001307530775741314,13,111,136,25,0.1309938688946439,0.7303503262705434
616,1.0788270499099766,PRUNED,0:00:00.865529,0.0011829984374096404,13,33,67,20,0.12009472592530376,0.8202044642023935
617,1.0746778737949698,PRUNED,0:00:00.898602,0.0018594882853943738,13,34,74,28,0.1016588233218685,0.7684933224372268
618,1.2225090674378656,PRUNED,0:00:00.721555,0.0018537424834930542,18,38,72,23,0.16559883391982358,0.7797348250748699
619,1.2021676229360776,PRUNED,0:00:00.653480,0.0017618198166301584,19,35,74,23,0.1643836732858279,0.7690922612147687
620,1.152397527810066,PRUNED,0:00:00.440643,0.004146543497836102,32,39,95,29,0.1651882409690003,0.7981312519099418
621,0.004940038942422059,COMPLETE,0:00:37.548781,0.0037491505979795154,9,65,77,29,0.1925838648629363,0.8106597315623838
622,0.004363280514911954,COMPLETE,0:00:36.226565,0.003617114601989978,9,66,77,127,0.18871037707159066,0.6990078784432892
623,1.1151148821962507,PRUNED,0:00:00.534756,0.0035577985428530273,26,82,93,37,0.1923673066831917,0.33825853103268794
624,0.30992535138612654,PRUNED,0:00:06.173126,0.0031463519648319677,10,68,77,40,0.20029993310465344,0.703831706858218
625,1.3038027811122772,PRUNED,0:00:01.210319,0.0008645669697158809,9,42,77,46,0.23442702212197816,0.7006793208221191
626,1.191977532617239,PRUNED,0:00:01.230626,0.0028262374816540006,9,65,92,23,0.8145535085637862,0.4458025892281727
627,1.2072612721262113,PRUNED,0:00:00.844878,0.003205979193644483,14,69,99,39,0.5037372186084061,1.4164058279579015
628,1.9260460436344147,PRUNED,0:00:00.177727,0.005337240899525244,256,67,88,31,0.19394248109075987,0.7303076187279791
629,0.0044582933935295305,COMPLETE,0:00:39.015871,0.0021260341537218345,8,43,64,28,0.14685988381503676,0.3482478235644366
630,1.1807703444096598,PRUNED,0:00:00.726730,0.0020651965933380133,16,43,65,28,0.2495199571185185,0.8193653165463817
631,0.004875666338556644,COMPLETE,0:00:38.652088,0.0015084959163222612,8,44,83,35,0.14628546738622544,0.3004010350057649
632,2.0402020103401606,PRUNED,0:00:00.561335,0.001554531156155147,22,30,108,25,0.8987741122636466,0.25291877939656865
633,0.9874137620392599,PRUNED,0:00:00.864935,0.004193539117867604,13,78,99,35,0.3631565362548401,0.42359598337161875
634,0.9254391172677078,PRUNED,0:00:01.299100,0.0010174618043795015,8,44,95,20,0.16088445669203297,0.31291290478677497
635,0.004923914673162814,COMPLETE,0:01:12.835778,0.0020351577597124103,4,74,82,29,0.2418256567076358,0.34538140060433653
636,1.1858463131083459,PRUNED,0:00:00.718338,0.0019480657506511325,17,96,83,94,0.2448168662877585,0.35313253035095465
637,1.3194386737770558,PRUNED,0:00:02.501199,0.003571139683771826,4,57,92,28,1.3775010971814017,0.7791684964948163
638,1.1200922302117473,PRUNED,0:00:00.891041,0.0014964603998111037,13,74,88,51,0.21338901677895317,0.4113404790591431
639,1.7804088874867088,PRUNED,0:00:00.199156,0.006130704605694105,157,62,103,24,0.2546464695516741,0.8676000690195195
640,1.9335475973784924,PRUNED,0:00:00.193845,0.0025723112659513437,188,64,83,69,0.1396132880701803,0.49518712921150776
641,2.0173824220795424,PRUNED,0:00:00.624759,0.002060511382386041,20,42,106,30,1.07578352824822,0.7418468111503316
642,0.41305640078427497,PRUNED,0:00:02.615777,0.0038259077809937366,8,45,96,23,0.2110373127050428,0.8142157481003512
643,0.004970676968313706,COMPLETE,0:01:15.110929,0.0029703398338627703,4,40,114,26,0.10642553577661581,0.6777481485148718
644,1.2413360965356492,PRUNED,0:00:00.513142,0.004693788161867503,26,101,116,26,0.34565001529301354,0.688169399539168
645,0.44797491530577344,PRUNED,0:00:01.653085,0.0029130844221469093,13,37,88,32,0.10162803963522678,0.9244992343250772
646,1.198839955363679,PRUNED,0:00:00.925462,0.0016812469629337975,12,55,111,28,0.2945444647267266,1.5654586744507895
647,1.4105115329638593,PRUNED,0:00:00.690942,0.0011709405860344056,17,65,85,23,0.23448640057667758,1.4585798556095968
648,1.7250808657601822,PRUNED,0:00:00.289459,0.0021991013198613143,69,41,91,164,0.19098707417816163,1.077829247890349
649,0.4436983541961302,PRUNED,0:00:02.565588,0.002769164818202268,8,56,79,35,0.27258971276973964,1.2618206141981898
650,0.00403715216685528,COMPLETE,0:01:14.043028,0.001968897214375986,4,60,96,27,0.13487722172085895,0.34434650091889696
651,2.1178896518049615,PRUNED,0:00:02.591717,1.3359164626131422e-05,4,71,74,131,0.1443182517454835,0.7172821781026935
652,0.2788905812057889,PRUNED,0:00:23.840877,0.005111749816423109,4,70,72,107,0.13668760876716807,0.7113975722832404
653,0.4718920341648875,PRUNED,0:00:05.088272,0.006068577004548187,4,74,69,135,0.14557332151087132,0.7017846026320684
654,0.6200715434937342,PRUNED,0:00:01.902043,0.00845280774130495,12,69,101,90,0.13588085100222316,0.7475426455047555
655,0.35456302837190923,PRUNED,0:00:02.599503,0.004936567394416114,13,74,69,111,0.2148764206853812,0.681994454638393
656,0.9086251629267627,PRUNED,0:00:00.936166,0.00431174080249165,12,71,72,167,0.2167867645187755,0.739181281445817
657,0.5166621376883309,PRUNED,0:00:01.515600,0.004999929564201952,16,70,73,142,0.10220375826706833,0.7584291581069308
658,2.687635747891552,PRUNED,0:00:00.730856,0.06986105451275876,16,68,96,23,1.300526849589711,0.7011047756877475
659,0.43835962991080624,PRUNED,0:00:02.728309,0.003133962319241742,8,39,96,120,0.18230426543795447,0.6942067861552925
660,0.00547140041903708,COMPLETE,0:00:39.458106,0.00303318086419132,8,77,78,83,0.17650580841667957,0.6767652445016682
661,0.40349688334602507,PRUNED,0:00:02.479638,0.0033167137509303355,9,92,106,140,0.18248337945975027,0.6811874917901142
662,1.0796234120117902,PRUNED,0:00:00.619969,0.0033045633536182757,21,40,76,153,0.1873744092224966,0.6774544954653137
663,0.29850943247798967,PRUNED,0:00:17.024903,0.0030998574563309324,4,64,107,20,0.18805139232659113,0.4032417741517458
664,0.003987293670845512,COMPLETE,0:01:17.351003,0.00263423185014885,4,47,97,119,0.22050253811411635,0.780332649214476
665,1.2054700380824632,PRUNED,0:00:00.675353,0.0024548697347098847,20,65,100,107,0.22890164508517888,0.7932917466420583
666,0.35793280971516805,PRUNED,0:00:07.578466,0.004249388005733441,4,49,91,20,0.23788311759500225,0.7542795322195054
667,0.005658829404783028,COMPLETE,0:00:27.989597,0.002714368970850852,12,63,79,25,0.10058105117364519,0.3986027948564094
668,0.9267080149307907,PRUNED,0:00:01.013853,0.002359709770503758,12,60,93,180,0.17762149629162266,0.24337698278016764
669,0.9228702969949522,PRUNED,0:00:00.800495,0.007004588530648617,16,77,79,84,0.21574904312830523,0.9832465599031692
670,2.2926144321337456,PRUNED,0:00:01.332729,2.278223617912816e-05,9,46,102,172,0.2615984183965799,0.39244906930892276
671,0.9132463863475424,PRUNED,0:00:00.997581,0.004027388365704641,11,45,98,25,0.26394532005582194,0.3713356448549797
672,0.2846042856380537,PRUNED,0:00:08.108507,0.0026635203943906447,11,53,98,25,0.1023033442018468,0.34074657682094633
673,1.090103719170246,PRUNED,0:00:00.618698,0.002729093006924969,20,52,81,25,0.16501592239775426,1.373623749680641
674,0.978272506684968,PRUNED,0:00:00.804253,0.0019480220639192262,15,36,112,148,0.10249470122177978,0.3201839300350211
675,1.0665635962678015,PRUNED,0:00:01.217082,0.0012542602008127764,9,61,88,102,0.22393399738901534,0.7876583834844059
676,1.2254840985201954,PRUNED,0:00:00.504906,0.002701586881155504,26,67,94,26,0.21033461099242612,0.8418143501444144
677,0.0048621890999859555,COMPLETE,0:01:12.946811,0.0018064459244534368,4,48,60,23,0.16393780797460855,0.2847365286340777
678,1.3628538518379896,PRUNED,0:00:02.622489,0.038157689714545084,4,48,89,20,0.15726092404718006,0.6561751892477157
679,2.1688365673267396,PRUNED,0:00:00.755057,0.00014114456027027449,17,33,61,23,0.24404461920156564,0.7377170422536565
680,2.2831043735627206,PRUNED,0:00:00.193129,0.0008936352806035897,196,28,92,31,0.2823379520157755,0.18269569240573685
681,0.951645428973373,PRUNED,0:00:01.311499,0.0018619037434106183,9,46,76,129,0.18219982456199954,1.3079444801792428
682,0.35170412298880127,PRUNED,0:00:02.634522,0.0038155625708878697,13,58,86,64,0.2109796858286916,0.43658357043499313
683,1.376700292914002,PRUNED,0:00:00.645016,0.0020987647590641747,22,63,103,162,0.3127932848685833,0.7845541572693071
684,1.7840560493882691,PRUNED,0:00:02.663347,0.0014417691136409333,4,41,95,27,1.6716523987356968,1.4981966790573749
685,0.2608055145068487,PRUNED,0:00:14.855082,0.0032421296226063322,9,66,81,23,0.141033968343099,0.4346833715043732
